t              SphericalCavity.fdtd_Point probe_Ez_50_25_50.dat
   0.11370117451725559E-007  -0.258663320E-003
   0.11388605447582023E-007  -0.254862767E-003
   0.11407093443438487E-007  -0.244287803E-003
   0.11425581439294952E-007  -0.227747892E-003
   0.11444069435151416E-007  -0.206343364E-003
   0.11462557431007880E-007  -0.181083393E-003
   0.11481045426864345E-007  -0.152737106E-003
   0.11499533422720809E-007  -0.121844481E-003
   0.11518021418577273E-007  -0.886712951E-004
   0.11536509414433738E-007  -0.531583282E-004
   0.11554997410290202E-007  -0.149833322E-004
   0.11573485406146666E-007   0.263850015E-004
   0.11591973402003131E-007   0.717219227E-004
   0.11610461397859595E-007   0.121945573E-003
   0.11628949393716059E-007   0.177788548E-003
   0.11647437389572524E-007   0.239591885E-003
   0.11665925385428988E-007   0.307408365E-003
   0.11684413381285452E-007   0.381023914E-003
   0.11702901377141917E-007   0.459643139E-003
   0.11721389372998381E-007   0.541661109E-003
   0.11739877368854845E-007   0.624864479E-003
   0.11758365364711310E-007   0.706693274E-003
   0.11776853360567774E-007   0.784201489E-003
   0.11795341356424238E-007   0.854019367E-003
   0.11813829352280703E-007   0.912653632E-003
   0.11832317348137167E-007   0.956876203E-003
   0.11850805343993631E-007   0.983895268E-003
   0.11869293339850095E-007   0.991433510E-003
   0.11887781335706560E-007   0.977865071E-003
   0.11906269331563024E-007   0.942309794E-003
   0.11924757327419488E-007   0.884668203E-003
   0.11943245323275953E-007   0.805718591E-003
   0.11961733319132417E-007   0.707186351E-003
   0.11980221314988881E-007   0.591595250E-003
   0.11998709310845346E-007   0.462014170E-003
   0.12017197306701810E-007   0.321937172E-003
   0.12035685302558274E-007   0.175242269E-003
   0.12054173298414739E-007   0.260378583E-004
   0.12072661294271203E-007  -0.121575518E-003
   0.12091149290127667E-007  -0.263680966E-003
   0.12109637285984132E-007  -0.396627671E-003
   0.12128125281840596E-007  -0.517076522E-003
   0.12146613277697060E-007  -0.622084015E-003
   0.12165101273553525E-007  -0.709289394E-003
   0.12183589269409989E-007  -0.777123263E-003
   0.12202077265266453E-007  -0.824832357E-003
   0.12220565261122918E-007  -0.852297875E-003
   0.12239053256979382E-007  -0.859866210E-003
   0.12257541252835846E-007  -0.848297321E-003
   0.12276029248692311E-007  -0.818728295E-003
   0.12294517244548775E-007  -0.772624102E-003
   0.12313005240405239E-007  -0.711770961E-003
   0.12331493236261704E-007  -0.638228143E-003
   0.12349981232118168E-007  -0.554151367E-003
   0.12368469227974632E-007  -0.461657357E-003
   0.12386957223831097E-007  -0.362881518E-003
   0.12405445219687561E-007  -0.260027737E-003
   0.12423933215544025E-007  -0.155198868E-003
   0.12442421211400490E-007  -0.502177136E-004
   0.12460909207256954E-007   0.532715858E-004
   0.12479397203113418E-007   0.153572488E-003
   0.12497885198969882E-007   0.248899014E-003
   0.12516373194826347E-007   0.337455975E-003
   0.12534861190682811E-007   0.417336589E-003
   0.12553349186539275E-007   0.486332865E-003
   0.12571837182395740E-007   0.542066409E-003
   0.12590325178252204E-007   0.582466368E-003
   0.12608813174108668E-007   0.606125512E-003
   0.12627301169965133E-007   0.612269854E-003
   0.12645789165821597E-007   0.600633968E-003
   0.12664277161678061E-007   0.571563200E-003
   0.12682765157534526E-007   0.526226533E-003
   0.12701253153390990E-007   0.466670550E-003
   0.12719741149247454E-007   0.395685725E-003
   0.12738229145103919E-007   0.316600286E-003
   0.12756717140960383E-007   0.233056489E-003
   0.12775205136816847E-007   0.148772247E-003
   0.12793693132673312E-007   0.672679962E-004
   0.12812181128529776E-007  -0.844514580E-005
   0.12830669124386240E-007  -0.760965486E-004
   0.12849157120242705E-007  -0.134190559E-003
   0.12867645116099169E-007  -0.181997428E-003
   0.12886133111955633E-007  -0.219706126E-003
   0.12904621107812098E-007  -0.248549826E-003
   0.12923109103668562E-007  -0.270574645E-003
   0.12941597099525026E-007  -0.288185634E-003
   0.12960085095381491E-007  -0.303862820E-003
   0.12978573091237955E-007  -0.320051913E-003
   0.12997061087094419E-007  -0.338968035E-003
   0.13015549082950884E-007  -0.362325925E-003
   0.13034037078807348E-007  -0.391179550E-003
   0.13052525074663812E-007  -0.425842300E-003
   0.13071013070520277E-007  -0.465791964E-003
   0.13089501066376741E-007  -0.509635836E-003
   0.13107989062233205E-007  -0.555210165E-003
   0.13126477058089669E-007  -0.599756255E-003
   0.13144965053946134E-007  -0.640138634E-003
   0.13163453049802598E-007  -0.673111819E-003
   0.13181941045659062E-007  -0.695583527E-003
   0.13200429041515527E-007  -0.704829174E-003
   0.13218917037371991E-007  -0.698668708E-003
   0.13237405033228455E-007  -0.675582327E-003
   0.13255893029084920E-007  -0.634769734E-003
   0.13274381024941384E-007  -0.576262304E-003
   0.13292869020797848E-007  -0.501074712E-003
   0.13311357016654313E-007  -0.411174056E-003
   0.13329845012510777E-007  -0.309199037E-003
   0.13348333008367241E-007  -0.198164169E-003
   0.13366821004223706E-007  -0.812759317E-004
   0.13385309000080170E-007   0.382716171E-004
   0.13403796995936634E-007   0.157552800E-003
   0.13422284991793099E-007   0.274056976E-003
   0.13440772987649563E-007   0.385679043E-003
   0.13459260983506027E-007   0.490650185E-003
   0.13477748979362492E-007   0.587459945E-003
   0.13496236975218956E-007   0.674805255E-003
   0.13514724971075420E-007   0.751607702E-003
   0.13533212966931885E-007   0.816993648E-003
   0.13551700962788349E-007   0.870125426E-003
   0.13570188958644813E-007   0.910051109E-003
   0.13588676954501278E-007   0.935783843E-003
   0.13607164950357742E-007   0.946447370E-003
   0.13625652946214206E-007   0.941227016E-003
   0.13644140942070671E-007   0.919263577E-003
   0.13662628937927135E-007   0.879787607E-003
   0.13681116933783599E-007   0.822423666E-003
   0.13699604929640063E-007   0.747379148E-003
   0.13718092925496528E-007   0.655484851E-003
   0.13736580921352992E-007   0.548252894E-003
   0.13755068917209456E-007   0.427966937E-003
   0.13773556913065921E-007   0.297682767E-003
   0.13792044908922385E-007   0.161116797E-003
   0.13810532904778849E-007   0.224857795E-004
   0.13829020900635314E-007  -0.113710747E-003
   0.13847508896491778E-007  -0.242975206E-003
   0.13865996892348242E-007  -0.361036626E-003
   0.13884484888204707E-007  -0.463916484E-003
   0.13902972884061171E-007  -0.548003765E-003
   0.13921460879917635E-007  -0.610354415E-003
   0.13939948875774100E-007  -0.649069669E-003
   0.13958436871630564E-007  -0.663414947E-003
   0.13976924867487028E-007  -0.653696712E-003
   0.13995412863343493E-007  -0.621225277E-003
   0.14013900859199957E-007  -0.568441814E-003
   0.14032388855056421E-007  -0.498947687E-003
   0.14050876850912886E-007  -0.417280855E-003
   0.14069364846769350E-007  -0.328549795E-003
   0.14087852842625814E-007  -0.238069566E-003
   0.14106340838482279E-007  -0.151067681E-003
   0.14124828834338743E-007  -0.724666315E-004
   0.14143316830195207E-007  -0.663831452E-005
   0.14161804826051672E-007   0.429818865E-004
   0.14180292821908136E-007   0.742958146E-004
   0.14198780817764600E-007   0.866798218E-004
   0.14217268813621065E-007   0.808097757E-004
   0.14235756809477529E-007   0.584259033E-004
   0.14254244805333993E-007   0.222439448E-004
   0.14272732801190458E-007  -0.240868103E-004
   0.14291220797046922E-007  -0.762344862E-004
   0.14309708792903386E-007  -0.129692984E-003
   0.14328196788759850E-007  -0.180275587E-003
   0.14346684784616315E-007  -0.224355026E-003
   0.14365172780472779E-007  -0.258977234E-003
   0.14383660776329243E-007  -0.282088440E-003
   0.14402148772185708E-007  -0.292801735E-003
   0.14420636768042172E-007  -0.291451754E-003
   0.14439124763898636E-007  -0.279400527E-003
   0.14457612759755101E-007  -0.258742948E-003
   0.14476100755611565E-007  -0.232011545E-003
   0.14494588751468029E-007  -0.201934192E-003
   0.14513076747324494E-007  -0.171272477E-003
   0.14531564743180958E-007  -0.142676567E-003
   0.14550052739037422E-007  -0.118512784E-003
   0.14568540734893887E-007  -0.100737176E-003
   0.14587028730750351E-007  -0.908139118E-004
   0.14605516726606815E-007  -0.895624034E-004
   0.14624004722463280E-007  -0.969867106E-004
   0.14642492718319744E-007  -0.112285335E-003
   0.14660980714176208E-007  -0.134030299E-003
   0.14679468710032673E-007  -0.160352385E-003
   0.14697956705889137E-007  -0.189123763E-003
   0.14716444701745601E-007  -0.218159694E-003
   0.14734932697602066E-007  -0.245322561E-003
   0.14753420693458530E-007  -0.268548902E-003
   0.14771908689314994E-007  -0.286013063E-003
   0.14790396685171459E-007  -0.296396669E-003
   0.14808884681027923E-007  -0.298969040E-003
   0.14827372676884387E-007  -0.293431658E-003
   0.14845860672740852E-007  -0.279772590E-003
   0.14864348668597316E-007  -0.258232292E-003
   0.14882836664453780E-007  -0.229273166E-003
   0.14901324660310244E-007  -0.193477608E-003
   0.14919812656166709E-007  -0.151362532E-003
   0.14938300652023173E-007  -0.103170096E-003
   0.14956788647879637E-007  -0.487978396E-004
   0.14975276643736102E-007   0.120830045E-004
   0.14993764639592566E-007   0.798928522E-004
   0.15012252635449030E-007   0.155044487E-003
   0.15030740631305495E-007   0.237720407E-003
   0.15049228627161959E-007   0.327574613E-003
   0.15067716623018423E-007   0.423612626E-003
   0.15086204618874888E-007   0.524224772E-003
   0.15104692614731352E-007   0.627146102E-003
   0.15123180610587816E-007   0.729404681E-003
   0.15141668606444281E-007   0.827459909E-003
   0.15160156602300745E-007   0.917430851E-003
   0.15178644598157209E-007   0.995230163E-003
   0.15197132594013674E-007   0.105671934E-002
   0.15215620589870138E-007   0.109805271E-002
   0.15234108585726602E-007   0.111609825E-002
   0.15252596581583067E-007   0.110868760E-002
   0.15271084577439531E-007   0.107460318E-002
   0.15289572573295995E-007   0.101345766E-002
   0.15308060569152460E-007   0.925748667E-003
   0.15326548565008924E-007   0.813136052E-003
   0.15345036560865388E-007   0.678585959E-003
   0.15363524556721853E-007   0.526111224E-003
   0.15382012552578317E-007   0.360367965E-003
   0.15400500548434781E-007   0.186459263E-003
   0.15418988544291246E-007   0.985093357E-005
   0.15437476540147710E-007  -0.163838034E-003
   0.15455964536004174E-007  -0.329127564E-003
   0.15474452531860639E-007  -0.480929972E-003
   0.15492940527717103E-007  -0.614778139E-003
   0.15511428523573567E-007  -0.727009960E-003
   0.15529916519430031E-007  -0.814863422E-003
   0.15548404515286496E-007  -0.876567326E-003
   0.15566892511142960E-007  -0.911458861E-003
   0.15585380506999424E-007  -0.919974118E-003
   0.15603868502855889E-007  -0.903475448E-003
   0.15622356498712353E-007  -0.864107162E-003
   0.15640844494568817E-007  -0.804717594E-003
   0.15659332490425282E-007  -0.728660554E-003
   0.15677820486281746E-007  -0.639464357E-003
   0.15696308482138210E-007  -0.540593872E-003
   0.15714796477994675E-007  -0.435389404E-003
   0.15733284473851139E-007  -0.327047746E-003
   0.15751772469707603E-007  -0.218540750E-003
   0.15770260465564068E-007  -0.112477945E-003
   0.15788748461420532E-007  -0.109737448E-004
   0.15807236457276996E-007   0.843798553E-004
   0.15825724453133461E-007   0.172396321E-003
   0.15844212448989925E-007   0.252171973E-003
   0.15862700444846389E-007   0.323094690E-003
   0.15881188440702854E-007   0.384894520E-003
   0.15899676436559318E-007   0.437574461E-003
   0.15918164432415782E-007   0.481250463E-003
   0.15936652428272247E-007   0.516030297E-003
   0.15955140424128711E-007   0.541945163E-003
   0.15973628419985175E-007   0.558894360E-003
   0.15992116415841640E-007   0.566651754E-003
   0.16010604411698104E-007   0.564966002E-003
   0.16029092407554568E-007   0.553651946E-003
   0.16047580403411033E-007   0.532600272E-003
   0.16066068399267497E-007   0.501815579E-003
   0.16084556395123961E-007   0.461588555E-003
   0.16103044390980426E-007   0.412673719E-003
   0.16121532386836890E-007   0.356284378E-003
   0.16140020382693354E-007   0.293966208E-003
   0.16158508378549818E-007   0.227550801E-003
   0.16176996374406283E-007   0.159163552E-003
   0.16195484370262747E-007   0.910643721E-004
   0.16213972366119211E-007   0.252897444E-004
   0.16232460361975676E-007  -0.366519889E-004
   0.16250948357832140E-007  -0.938373705E-004
   0.16269436353688604E-007  -0.145822181E-003
   0.16287924349545069E-007  -0.192570355E-003
   0.16306412345401533E-007  -0.234495310E-003
   0.16324900341257997E-007  -0.272548496E-003
   0.16343388337114462E-007  -0.308232062E-003
   0.16361876332970926E-007  -0.343438325E-003
   0.16380364328827390E-007  -0.380129175E-003
   0.16398852324683855E-007  -0.419971417E-003
   0.16417340320540319E-007  -0.464023004E-003
   0.16435828316396783E-007  -0.512492610E-003
   0.16454316312253248E-007  -0.564613205E-003
   0.16472804308109712E-007  -0.618668739E-003
   0.16491292303966176E-007  -0.672092021E-003
   0.16509780299822641E-007  -0.721548626E-003
   0.16528268295679105E-007  -0.763138523E-003
   0.16546756291535569E-007  -0.792852952E-003
   0.16565244287392034E-007  -0.807069067E-003
   0.16583732283248498E-007  -0.802769384E-003
   0.16602220279104962E-007  -0.777591078E-003
   0.16620708274961427E-007  -0.730024709E-003
   0.16639196270817891E-007  -0.659697631E-003
   0.16657684266674355E-007  -0.567436917E-003
   0.16676172262530820E-007  -0.455150381E-003
   0.16694660258387284E-007  -0.325795554E-003
   0.16713148254243748E-007  -0.183392971E-003
   0.16731636250100212E-007  -0.328090246E-004
   0.16750124245956677E-007   0.120704732E-003
   0.16768612241813141E-007   0.271959172E-003
   0.16787100237669605E-007   0.416113762E-003
   0.16805588233526070E-007   0.548862969E-003
   0.16824076229382534E-007   0.666594948E-003
   0.16842564225238998E-007   0.766485289E-003
   0.16861052221095463E-007   0.846487295E-003
   0.16879540216951927E-007   0.905305264E-003
   0.16898028212808391E-007   0.942460261E-003
   0.16916516208664856E-007   0.958340184E-003
   0.16935004204521320E-007   0.954047951E-003
   0.16953492200377784E-007   0.931157265E-003
   0.16971980196234249E-007   0.891622039E-003
   0.16990468192090713E-007   0.837744097E-003
   0.17008956187947177E-007   0.771947205E-003
   0.17027444183803642E-007   0.696495059E-003
   0.17045932179660106E-007   0.613441749E-003
   0.17064420175516570E-007   0.524683855E-003
   0.17082908171373035E-007   0.431866327E-003
   0.17101396167229499E-007   0.336306781E-003
   0.17119884163085963E-007   0.239172223E-003
   0.17138372158942428E-007   0.141734548E-003
   0.17156860154798892E-007   0.454593173E-004
   0.17175348150655356E-007  -0.480145027E-004
   0.17193836146511821E-007  -0.136884773E-003
   0.17212324142368285E-007  -0.219197129E-003
   0.17230812138224749E-007  -0.292849640E-003
   0.17249300134081214E-007  -0.355609169E-003
   0.17267788129937678E-007  -0.405282713E-003
   0.17286276125794142E-007  -0.440067961E-003
   0.17304764121650607E-007  -0.458847237E-003
   0.17323252117507071E-007  -0.461238960E-003
   0.17341740113363535E-007  -0.447502418E-003
   0.17360228109219999E-007  -0.418518757E-003
   0.17378716105076464E-007  -0.375947740E-003
   0.17397204100932928E-007  -0.322382868E-003
   0.17415692096789392E-007  -0.261195179E-003
   0.17434180092645857E-007  -0.196099922E-003
   0.17452668088502321E-007  -0.130878718E-003
   0.17471156084358785E-007  -0.693684415E-004
   0.17489644080215250E-007  -0.152752182E-004
   0.17508132076071714E-007   0.283073423E-004
   0.17526620071928178E-007   0.591336830E-004
   0.17545108067784643E-007   0.755958026E-004
   0.17563596063641107E-007   0.766586090E-004
   0.17582084059497571E-007   0.622574735E-004
   0.17600572055354036E-007   0.335945733E-004
   0.17619060051210500E-007  -0.712792098E-005
   0.17637548047066964E-007  -0.571545606E-004
   0.17656036042923429E-007  -0.113315298E-003
   0.17674524038779893E-007  -0.172045518E-003
