t              SphericalCavity.fdtd_Point probe_Ey_50_25_50.dat
   0.11388605447582023E-007  -0.121890689E-004
   0.11407093443438487E-007  -0.140404227E-004
   0.11425581439294952E-007  -0.158715393E-004
   0.11444069435151416E-007  -0.177007532E-004
   0.11462557431007880E-007  -0.194907207E-004
   0.11481045426864345E-007  -0.211498555E-004
   0.11499533422720809E-007  -0.226134653E-004
   0.11518021418577273E-007  -0.239257406E-004
   0.11536509414433738E-007  -0.251518013E-004
   0.11554997410290202E-007  -0.262132817E-004
   0.11573485406146666E-007  -0.269278880E-004
   0.11591973402003131E-007  -0.272287707E-004
   0.11610461397859595E-007  -0.272150501E-004
   0.11628949393716059E-007  -0.269362190E-004
   0.11647437389572524E-007  -0.262574740E-004
   0.11665925385428988E-007  -0.250308167E-004
   0.11684413381285452E-007  -0.232972670E-004
   0.11702901377141917E-007  -0.211990809E-004
   0.11721389372998381E-007  -0.187429996E-004
   0.11739877368854845E-007  -0.157588074E-004
   0.11758365364711310E-007  -0.120794266E-004
   0.11776853360567774E-007  -0.769377766E-005
   0.11795341356424238E-007  -0.273496380E-005
   0.11813829352280703E-007   0.263082939E-005
   0.11832317348137167E-007   0.830140470E-005
   0.11850805343993631E-007   0.142338649E-004
   0.11869293339850095E-007   0.203378204E-004
   0.11887781335706560E-007   0.264051523E-004
   0.11906269331563024E-007   0.321829139E-004
   0.11924757327419488E-007   0.374704468E-004
   0.11943245323275953E-007   0.420876277E-004
   0.11961733319132417E-007   0.458044524E-004
   0.11980221314988881E-007   0.484001030E-004
   0.11998709310845346E-007   0.497864348E-004
   0.12017197306701810E-007   0.500208553E-004
   0.12035685302558274E-007   0.492072795E-004
   0.12054173298414739E-007   0.474039771E-004
   0.12072661294271203E-007   0.445990263E-004
   0.12091149290127667E-007   0.407725456E-004
   0.12109637285984132E-007   0.360227132E-004
   0.12128125281840596E-007   0.306173642E-004
   0.12146613277697060E-007   0.248664292E-004
   0.12165101273553525E-007   0.189561524E-004
   0.12183589269409989E-007   0.129622367E-004
   0.12202077265266453E-007   0.700863939E-005
   0.12220565261122918E-007   0.135279652E-005
   0.12239053256979382E-007  -0.369915597E-005
   0.12257541252835846E-007  -0.794543030E-005
   0.12276029248692311E-007  -0.113599717E-004
   0.12294517244548775E-007  -0.140130387E-004
   0.12313005240405239E-007  -0.159314459E-004
   0.12331493236261704E-007  -0.170762087E-004
   0.12349981232118168E-007  -0.174598335E-004
   0.12368469227974632E-007  -0.172103537E-004
   0.12386957223831097E-007  -0.164833782E-004
   0.12405445219687561E-007  -0.153821547E-004
   0.12423933215544025E-007  -0.140138600E-004
   0.12442421211400490E-007  -0.125561164E-004
   0.12460909207256954E-007  -0.111924928E-004
   0.12479397203113418E-007  -0.100064281E-004
   0.12497885198969882E-007  -0.899196766E-005
   0.12516373194826347E-007  -0.816129341E-005
   0.12534861190682811E-007  -0.760306602E-005
   0.12553349186539275E-007  -0.742877228E-005
   0.12571837182395740E-007  -0.768579503E-005
   0.12590325178252204E-007  -0.833503600E-005
   0.12608813174108668E-007  -0.928948521E-005
   0.12627301169965133E-007  -0.104497303E-004
   0.12645789165821597E-007  -0.117251566E-004
   0.12664277161678061E-007  -0.130641320E-004
   0.12682765157534526E-007  -0.144558717E-004
   0.12701253153390990E-007  -0.158700259E-004
   0.12719741149247454E-007  -0.172166128E-004
   0.12738229145103919E-007  -0.184102864E-004
   0.12756717140960383E-007  -0.194571239E-004
   0.12775205136816847E-007  -0.204364278E-004
   0.12793693132673312E-007  -0.214156007E-004
   0.12812181128529776E-007  -0.224203395E-004
   0.12830669124386240E-007  -0.234618346E-004
   0.12849157120242705E-007  -0.245375722E-004
   0.12867645116099169E-007  -0.256032363E-004
   0.12886133111955633E-007  -0.265840517E-004
   0.12904621107812098E-007  -0.274283375E-004
   0.12923109103668562E-007  -0.281201701E-004
   0.12941597099525026E-007  -0.286116574E-004
   0.12960085095381491E-007  -0.287627590E-004
   0.12978573091237955E-007  -0.283922127E-004
   0.12997061087094419E-007  -0.273944534E-004
   0.13015549082950884E-007  -0.257838237E-004
   0.13034037078807348E-007  -0.236368087E-004
   0.13052525074663812E-007  -0.210232465E-004
   0.13071013070520277E-007  -0.179724011E-004
   0.13089501066376741E-007  -0.144629585E-004
   0.13107989062233205E-007  -0.104605606E-004
   0.13126477058089669E-007  -0.599603800E-005
   0.13144965053946134E-007  -0.118590515E-005
   0.13163453049802598E-007   0.383958059E-005
   0.13181941045659062E-007   0.899567021E-005
   0.13200429041515527E-007   0.142276858E-004
   0.13218917037371991E-007   0.194758140E-004
   0.13237405033228455E-007   0.246468990E-004
   0.13255893029084920E-007   0.295818427E-004
   0.13274381024941384E-007   0.340734914E-004
   0.13292869020797848E-007   0.379482517E-004
   0.13311357016654313E-007   0.410931498E-004
   0.13329845012510777E-007   0.433907117E-004
   0.13348333008367241E-007   0.447102539E-004
   0.13366821004223706E-007   0.450052903E-004
   0.13385309000080170E-007   0.443442004E-004
   0.13403796995936634E-007   0.427965933E-004
   0.13422284991793099E-007   0.403427039E-004
   0.13440772987649563E-007   0.369335066E-004
   0.13459260983506027E-007   0.326137233E-004
   0.13477748979362492E-007   0.275668899E-004
   0.13496236975218956E-007   0.220371730E-004
   0.13514724971075420E-007   0.161962016E-004
   0.13533212966931885E-007   0.101089099E-004
   0.13551700962788349E-007   0.387047885E-005
   0.13570188958644813E-007  -0.226443808E-005
   0.13588676954501278E-007  -0.797025496E-005
   0.13607164950357742E-007  -0.130403059E-004
   0.13625652946214206E-007  -0.173934477E-004
   0.13644140942070671E-007  -0.209112113E-004
   0.13662628937927135E-007  -0.233919891E-004
   0.13681116933783599E-007  -0.247042426E-004
   0.13699604929640063E-007  -0.248955821E-004
   0.13718092925496528E-007  -0.240923218E-004
   0.13736580921352992E-007  -0.223536117E-004
   0.13755068917209456E-007  -0.197009267E-004
   0.13773556913065921E-007  -0.162574670E-004
   0.13792044908922385E-007  -0.122665697E-004
   0.13810532904778849E-007  -0.796185941E-005
   0.13829020900635314E-007  -0.348798540E-005
   0.13847508896491778E-007   0.103601224E-005
   0.13865996892348242E-007   0.543449778E-005
   0.13884484888204707E-007   0.946904038E-005
   0.13902972884061171E-007   0.128778574E-004
   0.13921460879917635E-007   0.154465506E-004
   0.13939948875774100E-007   0.170958956E-004
   0.13958436871630564E-007   0.178674854E-004
   0.13976924867487028E-007   0.177770071E-004
   0.13995412863343493E-007   0.167584240E-004
   0.14013900859199957E-007   0.148422405E-004
   0.14032388855056421E-007   0.123121408E-004
   0.14050876850912886E-007   0.955492487E-005
   0.14069364846769350E-007   0.678368224E-005
   0.14087852842625814E-007   0.402444311E-005
   0.14106340838482279E-007   0.136083008E-005
   0.14124828834338743E-007  -0.939038955E-006
   0.14143316830195207E-007  -0.259699777E-005
   0.14161804826051672E-007  -0.357027693E-005
   0.14180292821908136E-007  -0.407747984E-005
   0.14198780817764600E-007  -0.440567101E-005
   0.14217268813621065E-007  -0.472063039E-005
   0.14235756809477529E-007  -0.503593265E-005
   0.14254244805333993E-007  -0.530450052E-005
   0.14272732801190458E-007  -0.551104176E-005
   0.14291220797046922E-007  -0.569463282E-005
   0.14309708792903386E-007  -0.591085518E-005
   0.14328196788759850E-007  -0.618235390E-005
   0.14346684784616315E-007  -0.648687774E-005
   0.14365172780472779E-007  -0.680174435E-005
   0.14383660776329243E-007  -0.716971908E-005
   0.14402148772185708E-007  -0.771093892E-005
   0.14420636768042172E-007  -0.854251175E-005
   0.14439124763898636E-007  -0.968226414E-005
   0.14457612759755101E-007  -0.110547298E-004
   0.14476100755611565E-007  -0.125802280E-004
   0.14494588751468029E-007  -0.142033168E-004
   0.14513076747324494E-007  -0.158303665E-004
   0.14531564743180958E-007  -0.173078715E-004
   0.14550052739037422E-007  -0.184833279E-004
   0.14568540734893887E-007  -0.192325260E-004
   0.14587028730750351E-007  -0.194273507E-004
   0.14605516726606815E-007  -0.189537204E-004
   0.14624004722463280E-007  -0.177737693E-004
   0.14642492718319744E-007  -0.159133942E-004
   0.14660980714176208E-007  -0.134065976E-004
   0.14679468710032673E-007  -0.103297689E-004
   0.14697956705889137E-007  -0.687654301E-005
   0.14716444701745601E-007  -0.330549983E-005
   0.14734932697602066E-007   0.225630856E-006
   0.14753420693458530E-007   0.375767536E-005
   0.14771908689314994E-007   0.746189107E-005
   0.14790396685171459E-007   0.114757386E-004
   0.14808884681027923E-007   0.157849845E-004
   0.14827372676884387E-007   0.202475476E-004
   0.14845860672740852E-007   0.247087119E-004
   0.14864348668597316E-007   0.290619555E-004
   0.14882836664453780E-007   0.332074851E-004
   0.14901324660310244E-007   0.369944173E-004
   0.14919812656166709E-007   0.402141050E-004
   0.14938300652023173E-007   0.426531442E-004
   0.14956788647879637E-007   0.441933407E-004
   0.14975276643736102E-007   0.448603096E-004
   0.14993764639592566E-007   0.447087950E-004
   0.15012252635449030E-007   0.436713090E-004
   0.15030740631305495E-007   0.416249277E-004
   0.15049228627161959E-007   0.386081847E-004
   0.15067716623018423E-007   0.348468275E-004
   0.15086204618874888E-007   0.305417052E-004
   0.15104692614731352E-007   0.257421434E-004
   0.15123180610587816E-007   0.204526277E-004
   0.15141668606444281E-007   0.147588908E-004
   0.15160156602300745E-007   0.880225616E-005
   0.15178644598157209E-007   0.269396196E-005
   0.15197132594013674E-007  -0.349690936E-005
   0.15215620589870138E-007  -0.968895256E-005
   0.15234108585726602E-007  -0.157485720E-004
   0.15252596581583067E-007  -0.215023229E-004
   0.15271084577439531E-007  -0.267676260E-004
   0.15289572573295995E-007  -0.313709425E-004
   0.15308060569152460E-007  -0.351765266E-004
   0.15326548565008924E-007  -0.381261707E-004
   0.15345036560865388E-007  -0.402228834E-004
   0.15363524556721853E-007  -0.414635433E-004
   0.15382012552578317E-007  -0.418359705E-004
   0.15400500548434781E-007  -0.413889538E-004
   0.15418988544291246E-007  -0.402336955E-004
   0.15437476540147710E-007  -0.384558734E-004
   0.15455964536004174E-007  -0.360868435E-004
   0.15474452531860639E-007  -0.331727824E-004
   0.15492940527717103E-007  -0.298226878E-004
   0.15511428523573567E-007  -0.261920995E-004
   0.15529916519430031E-007  -0.224559426E-004
   0.15548404515286496E-007  -0.187762562E-004
   0.15566892511142960E-007  -0.152643770E-004
   0.15585380506999424E-007  -0.119853639E-004
   0.15603868502855889E-007  -0.899615861E-005
   0.15622356498712353E-007  -0.635840433E-005
   0.15640844494568817E-007  -0.414355645E-005
   0.15659332490425282E-007  -0.245703450E-005
   0.15677820486281746E-007  -0.141322596E-005
   0.15696308482138210E-007  -0.105207732E-005
   0.15714796477994675E-007  -0.132331684E-005
   0.15733284473851139E-007  -0.215706132E-005
   0.15751772469707603E-007  -0.347265018E-005
   0.15770260465564068E-007  -0.511944245E-005
   0.15788748461420532E-007  -0.691686319E-005
   0.15807236457276996E-007  -0.878225819E-005
   0.15825724453133461E-007  -0.107299684E-004
   0.15844212448989925E-007  -0.127143021E-004
   0.15862700444846389E-007  -0.145482236E-004
   0.15881188440702854E-007  -0.160071741E-004
   0.15899676436559318E-007  -0.169508457E-004
   0.15918164432415782E-007  -0.173102690E-004
   0.15936652428272247E-007  -0.170156163E-004
   0.15955140424128711E-007  -0.160042837E-004
   0.15973628419985175E-007  -0.142911176E-004
   0.15992116415841640E-007  -0.119774559E-004
   0.16010604411698104E-007  -0.917149100E-005
   0.16029092407554568E-007  -0.591769822E-005
   0.16047580403411033E-007  -0.220686843E-005
   0.16066068399267497E-007   0.195990924E-005
   0.16084556395123961E-007   0.650949187E-005
   0.16103044390980426E-007   0.112836969E-004
   0.16121532386836890E-007   0.160991258E-004
   0.16140020382693354E-007   0.208193833E-004
   0.16158508378549818E-007   0.253374255E-004
   0.16176996374406283E-007   0.295011832E-004
   0.16195484370262747E-007   0.331249394E-004
   0.16213972366119211E-007   0.360847989E-004
   0.16232460361975676E-007   0.383444531E-004
   0.16250948357832140E-007   0.398901429E-004
   0.16269436353688604E-007   0.407147636E-004
   0.16287924349545069E-007   0.408705055E-004
   0.16306412345401533E-007   0.404577149E-004
   0.16324900341257997E-007   0.395343413E-004
   0.16343388337114462E-007   0.380858291E-004
   0.16361876332970926E-007   0.361092425E-004
   0.16380364328827390E-007   0.337017736E-004
   0.16398852324683855E-007   0.310434843E-004
   0.16417340320540319E-007   0.282849505E-004
   0.16435828316396783E-007   0.254471179E-004
   0.16454316312253248E-007   0.224363393E-004
   0.16472804308109712E-007   0.191509280E-004
   0.16491292303966176E-007   0.155486650E-004
   0.16509780299822641E-007   0.116285810E-004
   0.16528268295679105E-007   0.741390340E-005
   0.16546756291535569E-007   0.297011366E-005
   0.16565244287392034E-007  -0.161523440E-005
   0.16583732283248498E-007  -0.628162252E-005
   0.16602220279104962E-007  -0.109772373E-004
   0.16620708274961427E-007  -0.156010738E-004
   0.16639196270817891E-007  -0.200294999E-004
   0.16657684266674355E-007  -0.241920279E-004
   0.16676172262530820E-007  -0.280431268E-004
   0.16694660258387284E-007  -0.314539793E-004
   0.16713148254243748E-007  -0.342017629E-004
   0.16731636250100212E-007  -0.360822523E-004
   0.16750124245956677E-007  -0.369958107E-004
   0.16768612241813141E-007  -0.369312984E-004
   0.16787100237669605E-007  -0.359122059E-004
   0.16805588233526070E-007  -0.339608923E-004
   0.16824076229382534E-007  -0.310818614E-004
   0.16842564225238998E-007  -0.272698126E-004
   0.16861052221095463E-007  -0.225518488E-004
   0.16879540216951927E-007  -0.170424082E-004
   0.16898028212808391E-007  -0.109667299E-004
   0.16916516208664856E-007  -0.461764012E-005
   0.16935004204521320E-007   0.172759428E-005
   0.16953492200377784E-007   0.783811720E-005
   0.16971980196234249E-007   0.134821621E-004
   0.16990468192090713E-007   0.184041601E-004
   0.17008956187947177E-007   0.223843090E-004
   0.17027444183803642E-007   0.252789723E-004
   0.17045932179660106E-007   0.269853335E-004
   0.17064420175516570E-007   0.274381582E-004
   0.17082908171373035E-007   0.266765383E-004
   0.17101396167229499E-007   0.248470533E-004
   0.17119884163085963E-007   0.221069276E-004
   0.17138372158942428E-007   0.185742938E-004
   0.17156860154798892E-007   0.143782308E-004
   0.17175348150655356E-007   0.969570101E-005
   0.17193836146511821E-007   0.473878526E-005
   0.17212324142368285E-007  -0.240058398E-006
   0.17230812138224749E-007  -0.494621008E-005
   0.17249300134081214E-007  -0.911812276E-005
   0.17267788129937678E-007  -0.126249352E-004
   0.17286276125794142E-007  -0.154559766E-004
   0.17304764121650607E-007  -0.175894584E-004
   0.17323252117507071E-007  -0.188832855E-004
   0.17341740113363535E-007  -0.191498002E-004
   0.17360228109219999E-007  -0.183763714E-004
   0.17378716105076464E-007  -0.168082242E-004
   0.17397204100932928E-007  -0.147318306E-004
   0.17415692096789392E-007  -0.122447136E-004
   0.17434180092645857E-007  -0.936023025E-005
   0.17452668088502321E-007  -0.626510064E-005
   0.17471156084358785E-007  -0.329263003E-005
   0.17489644080215250E-007  -0.660423439E-006
   0.17508132076071714E-007   0.159590309E-005
   0.17526620071928178E-007   0.343372176E-005
   0.17545108067784643E-007   0.472577176E-005
   0.17563596063641107E-007   0.541632016E-005
   0.17582084059497571E-007   0.562686409E-005
   0.17600572055354036E-007   0.555908900E-005
   0.17619060051210500E-007   0.538716949E-005
   0.17637548047066964E-007   0.526675694E-005
   0.17656036042923429E-007   0.532346758E-005
   0.17674524038779893E-007   0.556127816E-005
