t              BoxCavity.fdtd_Point probe_Ex_20_30_24.dat
   0.45033683968324564E-008   0.882344011E-007
   0.45049090634068090E-008   0.256394912E-006
   0.45064497299811615E-008   0.893670773E-007
   0.45079903965555140E-008  -0.188082922E-006
   0.45095310631298666E-008  -0.195852252E-006
   0.45110717297042191E-008   0.758623031E-007
   0.45126123962785716E-008   0.246839761E-006
   0.45141530628529242E-008   0.758928138E-007
   0.45156937294272767E-008  -0.196696703E-006
   0.45172343960016292E-008  -0.184759472E-006
   0.45187750625759818E-008   0.100275315E-006
   0.45203157291503343E-008   0.266476917E-006
   0.45218563957246868E-008   0.875360513E-007
   0.45233970622990394E-008  -0.190308043E-006
   0.45249377288733919E-008  -0.194004997E-006
   0.45264783954477444E-008   0.662691377E-007
   0.45280190620220970E-008   0.218025050E-006
   0.45295597285964495E-008   0.442025225E-007
   0.45311003951708020E-008  -0.212523901E-006
   0.45326410617451546E-008  -0.185211945E-006
   0.45341817283195071E-008   0.100530741E-006
   0.45357223948938596E-008   0.256861796E-006
   0.45372630614682122E-008   0.755175904E-007
   0.45388037280425647E-008  -0.185314263E-006
   0.45403443946169172E-008  -0.169457309E-006
   0.45418850611912698E-008   0.837870573E-007
   0.45434257277656223E-008   0.207429252E-006
   0.45449663943399748E-008   0.227906725E-007
   0.45465070609143274E-008  -0.215040231E-006
   0.45480477274886799E-008  -0.172289489E-006
   0.45495883940630324E-008   0.987646871E-007
   0.45511290606373850E-008   0.227790451E-006
   0.45526697272117375E-008   0.410243359E-007
   0.45542103937860900E-008  -0.194755685E-006
   0.45557510603604426E-008  -0.149959490E-006
   0.45572917269347951E-008   0.101628316E-006
   0.45588323935091477E-008   0.193347034E-006
   0.45603730600835002E-008  -0.103007380E-007
   0.45619137266578527E-008  -0.224723010E-006
   0.45634543932322053E-008  -0.148858646E-006
   0.45649950598065578E-008   0.115617382E-006
   0.45665357263809103E-008   0.209386201E-006
   0.45680763929552629E-008   0.127684388E-007
   0.45696170595296154E-008  -0.194687487E-006
   0.45711577261039679E-008  -0.127502517E-006
   0.45726983926783205E-008   0.109330202E-006
   0.45742390592526730E-008   0.172130939E-006
   0.45757797258270255E-008  -0.366423478E-007
   0.45773203924013781E-008  -0.230421122E-006
   0.45788610589757306E-008  -0.138427239E-006
   0.45804017255500831E-008   0.117006735E-006
   0.45819423921244357E-008   0.189913919E-006
   0.45834830586987882E-008  -0.105436442E-007
   0.45850237252731407E-008  -0.196639007E-006
   0.45865643918474933E-008  -0.105411800E-006
   0.45881050584218458E-008   0.132858602E-006
   0.45896457249961983E-008   0.177955428E-006
   0.45911863915705509E-008  -0.407744096E-007
   0.45927270581449034E-008  -0.224498351E-006
   0.45942677247192559E-008  -0.124862993E-006
   0.45958083912936085E-008   0.111082173E-006
   0.45973490578679610E-008   0.153775773E-006
   0.45988897244423135E-008  -0.464799257E-007
   0.46004303910166661E-008  -0.197843818E-006
   0.46019710575910186E-008  -0.820989570E-007
   0.46035117241653711E-008   0.141043984E-006
   0.46050523907397237E-008   0.160356365E-006
   0.46065930573140762E-008  -0.527513464E-007
   0.46081337238884287E-008  -0.205879715E-006
   0.46096743904627813E-008  -0.917849761E-007
   0.46112150570371338E-008   0.125428500E-006
   0.46127557236114863E-008   0.139905936E-006
   0.46142963901858389E-008  -0.684460559E-007
   0.46158370567601914E-008  -0.204447900E-006
   0.46173777233345439E-008  -0.723565705E-007
   0.46189183899088965E-008   0.146203774E-006
   0.46204590564832490E-008   0.148429365E-006
   0.46219997230576015E-008  -0.609060891E-007
   0.46235403896319541E-008  -0.180961678E-006
   0.46250810562063066E-008  -0.465714720E-007
   0.46266217227806591E-008   0.141278520E-006
   0.46281623893550117E-008   0.107998815E-006
   0.46297030559293642E-008  -0.104792036E-006
   0.46312437225037167E-008  -0.199857880E-006
   0.46327843890780693E-008  -0.407992218E-007
   0.46343250556524218E-008   0.158031753E-006
   0.46358657222267743E-008   0.128829754E-006
   0.46374063888011269E-008  -0.780587186E-007
   0.46389470553754794E-008  -0.166313100E-006
   0.46404877219498319E-008  -0.123422979E-007
   0.46420283885241845E-008   0.158428520E-006
   0.46435690550985370E-008   0.917217307E-007
   0.46451097216728895E-008  -0.130252261E-006
   0.46466503882472421E-008  -0.198991827E-006
   0.46481910548215946E-008  -0.128904531E-007
   0.46497317213959471E-008   0.177349776E-006
   0.46512723879702997E-008   0.117517565E-006
   0.46528130545446522E-008  -0.953920178E-007
   0.46543537211190047E-008  -0.151815996E-006
   0.46558943876933573E-008   0.311803916E-007
   0.46574350542677098E-008   0.190256912E-006
   0.46589757208420624E-008   0.877436861E-007
   0.46605163874164149E-008  -0.149768212E-006
   0.46620570539907674E-008  -0.204100857E-006
   0.46635977205651200E-008  -0.522604182E-008
   0.46651383871394725E-008   0.175218005E-006
   0.46666790537138250E-008   0.100704383E-006
   0.46682197202881776E-008  -0.106873600E-006
   0.46697603868625301E-008  -0.141490176E-006
   0.46713010534368826E-008   0.558357840E-007
   0.46728417200112352E-008   0.208413439E-006
   0.46743823865855877E-008   0.909509481E-007
   0.46759230531599402E-008  -0.145226295E-006
   0.46774637197342928E-008  -0.176899292E-006
   0.46790043863086453E-008   0.361926169E-007
   0.46805450528829978E-008   0.193489527E-006
   0.46820857194573504E-008   0.777296094E-007
   0.46836263860317029E-008  -0.142099040E-006
   0.46851670526060554E-008  -0.153379759E-006
   0.46867077191804080E-008   0.620292724E-007
   0.46882483857547605E-008   0.206508602E-006
   0.46897890523291130E-008   0.816843340E-007
   0.46913297189034656E-008  -0.139270171E-006
   0.46928703854778181E-008  -0.152799046E-006
   0.46944110520521706E-008   0.565416656E-007
   0.46959517186265232E-008   0.196509092E-006
   0.46974923852008757E-008   0.739620845E-007
   0.46990330517752282E-008  -0.135251881E-006
   0.47005737183495808E-008  -0.132584532E-006
   0.47021143849239333E-008   0.816204135E-007
   0.47036550514982858E-008   0.205840053E-006
   0.47051957180726384E-008   0.622745091E-007
   0.47067363846469909E-008  -0.150544352E-006
   0.47082770512213434E-008  -0.135722317E-006
   0.47098177177956960E-008   0.855352624E-007
   0.47113583843700485E-008   0.203472098E-006
   0.47128990509444010E-008   0.514423846E-007
   0.47144397175187536E-008  -0.161536690E-006
   0.47159803840931061E-008  -0.138550035E-006
   0.47175210506674586E-008   0.934748670E-007
   0.47190617172418112E-008   0.217137710E-006
   0.47206023838161637E-008   0.633958308E-007
   0.47221430503905162E-008  -0.149711497E-006
   0.47236837169648688E-008  -0.118873075E-006
   0.47252243835392213E-008   0.115821862E-006
   0.47267650501135738E-008   0.220290886E-006
   0.47283057166879264E-008   0.342817685E-007
   0.47298463832622789E-008  -0.196985681E-006
   0.47313870498366314E-008  -0.158027731E-006
   0.47329277164109840E-008   0.987671882E-007
   0.47344683829853365E-008   0.224181903E-006
   0.47360090495596890E-008   0.556252644E-007
   0.47375497161340416E-008  -0.160450369E-006
   0.47390903827083941E-008  -0.116525356E-006
   0.47406310492827466E-008   0.126392322E-006
   0.47421717158570992E-008   0.226817562E-006
   0.47437123824314517E-008   0.390092509E-007
   0.47452530490058042E-008  -0.186950388E-006
   0.47467937155801568E-008  -0.149538195E-006
   0.47483343821545093E-008   0.952392298E-007
   0.47498750487288618E-008   0.213950500E-006
   0.47514157153032144E-008   0.501371602E-007
   0.47529563818775669E-008  -0.163461905E-006
   0.47544970484519194E-008  -0.125731475E-006
   0.47560377150262720E-008   0.113416348E-006
   0.47575783816006245E-008   0.217997439E-006
   0.47591190481749771E-008   0.344873996E-007
   0.47606597147493296E-008  -0.190316939E-006
   0.47622003813236821E-008  -0.150843334E-006
   0.47637410478980347E-008   0.963462981E-007
   0.47652817144723872E-008   0.216036781E-006
   0.47668223810467397E-008   0.541413812E-007
   0.47683630476210923E-008  -0.160549888E-006
   0.47699037141954448E-008  -0.134488999E-006
   0.47714443807697973E-008   0.922817094E-007
   0.47729850473441499E-008   0.202931759E-006
   0.47745257139185024E-008   0.381450320E-007
   0.47760663804928549E-008  -0.181128868E-006
   0.47776070470672075E-008  -0.153793309E-006
   0.47791477136415600E-008   0.850537560E-007
   0.47806883802159125E-008   0.210938012E-006
   0.47822290467902651E-008   0.577717998E-007
   0.47837697133646176E-008  -0.158076816E-006
   0.47853103799389701E-008  -0.143096230E-006
   0.47868510465133227E-008   0.719608408E-007
   0.47883917130876752E-008   0.184046812E-006
   0.47899323796620277E-008   0.368503663E-007
   0.47914730462363803E-008  -0.168216189E-006
   0.47930137128107328E-008  -0.147602947E-006
   0.47945543793850853E-008   0.772454030E-007
   0.47960950459594379E-008   0.203285850E-006
   0.47976357125337904E-008   0.549734835E-007
   0.47991763791081429E-008  -0.171613038E-006
   0.48007170456824955E-008  -0.171592944E-006
   0.48022577122568480E-008   0.505751387E-007
   0.48037983788312005E-008   0.187829244E-006
   0.48053390454055531E-008   0.562983757E-007
   0.48068797119799056E-008  -0.154808191E-006
   0.48084203785542581E-008  -0.152504143E-006
   0.48099610451286107E-008   0.568565639E-007
   0.48115017117029632E-008   0.184536788E-006
   0.48130423782773157E-008   0.554692861E-007
   0.48145830448516683E-008  -0.160207364E-006
   0.48161237114260208E-008  -0.178617825E-006
   0.48176643780003733E-008   0.214516831E-007
   0.48192050445747259E-008   0.173533522E-006
   0.48207457111490784E-008   0.798704249E-007
   0.48222863777234309E-008  -0.124720458E-006
   0.48238270442977835E-008  -0.157909142E-006
   0.48253677108721360E-008   0.234973925E-007
   0.48269083774464885E-008   0.164706265E-006
   0.48284490440208411E-008   0.648770992E-007
   0.48299897105951936E-008  -0.145881273E-006
   0.48315303771695461E-008  -0.184475510E-006
   0.48330710437438987E-008   0.106247455E-008
   0.48346117103182512E-008   0.164132757E-006
   0.48361523768926037E-008   0.914440648E-007
   0.48376930434669563E-008  -0.116412863E-006
   0.48392337100413088E-008  -0.184238871E-006
   0.48407743766156613E-008  -0.282258554E-007
   0.48423150431900139E-008   0.137424266E-006
   0.48438557097643664E-008   0.907396469E-007
   0.48453963763387189E-008  -0.996806477E-007
   0.48469370429130715E-008  -0.168073285E-006
   0.48484777094874240E-008  -0.125047421E-007
   0.48500183760617765E-008   0.163896772E-006
   0.48515590426361291E-008   0.124615113E-006
   0.48530997092104816E-008  -0.828509030E-007
   0.48546403757848341E-008  -0.191997117E-006
   0.48561810423591867E-008  -0.722557019E-007
   0.48577217089335392E-008   0.104335598E-006
   0.48592623755078918E-008   0.991593581E-007
   0.48608030420822443E-008  -0.762659695E-007
   0.48623437086565968E-008  -0.179314384E-006
   0.48638843752309494E-008  -0.602553456E-007
   0.48654250418053019E-008   0.134596405E-006
   0.48669657083796544E-008   0.149235021E-006
   0.48685063749540070E-008  -0.430280664E-007
   0.48700470415283595E-008  -0.194047374E-006
   0.48715877081027120E-008  -0.102846769E-006
   0.48731283746770646E-008   0.112341070E-006
   0.48746690412514171E-008   0.164009904E-006
   0.48762097078257696E-008  -0.189659346E-007
   0.48777503744001222E-008  -0.189846190E-006
   0.48792910409744747E-008  -0.115592911E-006
   0.48808317075488272E-008   0.104092379E-006
   0.48823723741231798E-008   0.169162078E-006
   0.48839130406975323E-008  -0.137894460E-007
   0.48854537072718848E-008  -0.202839544E-006
   0.48869943738462374E-008  -0.143130706E-006
   0.48885350404205899E-008   0.931186293E-007
   0.48900757069949424E-008   0.199510225E-006
   0.48916163735692950E-008   0.379791771E-007
   0.48931570401436475E-008  -0.176995769E-006
   0.48946977067180000E-008  -0.158669934E-006
   0.48962383732923526E-008   0.693233204E-007
   0.48977790398667051E-008   0.198619063E-006
   0.48993197064410576E-008   0.491102412E-007
   0.49008603730154102E-008  -0.180785790E-006
   0.49024010395897627E-008  -0.175024397E-006
   0.49039417061641152E-008   0.694384852E-007
   0.49054823727384678E-008   0.227065740E-006
   0.49070230393128203E-008   0.770167077E-007
   0.49085637058871728E-008  -0.191982039E-006
   0.49101043724615254E-008  -0.224275823E-006
   0.49116450390358779E-008   0.265304436E-007
   0.49131857056102304E-008   0.229783012E-006
   0.49147263721845830E-008   0.119847925E-006
   0.49162670387589355E-008  -0.144850077E-006
   0.49178077053332880E-008  -0.194558396E-006
   0.49193483719076406E-008   0.496748385E-007
   0.49208890384819931E-008   0.259577945E-006
   0.49224297050563456E-008   0.134408836E-006
   0.49239703716306982E-008  -0.182934329E-006
   0.49255110382050507E-008  -0.275803899E-006
   0.49270517047794032E-008  -0.117729257E-007
   0.49285923713537558E-008   0.259978918E-006
   0.49301330379281083E-008   0.172745331E-006
   0.49316737045024608E-008  -0.148582870E-006
   0.49332143710768134E-008  -0.252217916E-006
   0.49347550376511659E-008   0.140076111E-007
   0.49362957042255184E-008   0.286772718E-006
   0.49378363707998710E-008   0.184742547E-006
   0.49393770373742235E-008  -0.165348055E-006
   0.49409177039485760E-008  -0.290797090E-006
   0.49424583705229286E-008  -0.973079750E-008
   0.49439990370972811E-008   0.309075972E-006
   0.49455397036716336E-008   0.230711180E-006
   0.49470803702459862E-008  -0.147891853E-006
   0.49486210368203387E-008  -0.312261761E-006
   0.49501617033946912E-008  -0.335319328E-007
   0.49517023699690438E-008   0.305118647E-006
   0.49532430365433963E-008   0.231346860E-006
   0.49547837031177488E-008  -0.160496086E-006
   0.49563243696921014E-008  -0.332592208E-006
   0.49578650362664539E-008  -0.387068155E-007
   0.49594057028408065E-008   0.333463817E-006
   0.49609463694151590E-008   0.279952161E-006
   0.49624870359895115E-008  -0.134058411E-006
   0.49640277025638641E-008  -0.348964591E-006
   0.49655683691382166E-008  -0.645060538E-007
   0.49671090357125691E-008   0.340372850E-006
   0.49686497022869217E-008   0.311797805E-006
   0.49701903688612742E-008  -0.119940040E-006
   0.49717310354356267E-008  -0.370626196E-006
   0.49732717020099793E-008  -0.969400560E-007
   0.49748123685843318E-008   0.327228065E-006
   0.49763530351586843E-008   0.314140578E-006
   0.49778937017330369E-008  -0.130914799E-006
   0.49794343683073894E-008  -0.403208901E-006
   0.49809750348817419E-008  -0.117723403E-006
   0.49825157014560945E-008   0.355425357E-006
   0.49840563680304470E-008   0.382180787E-006
   0.49855970346047995E-008  -0.726331564E-007
   0.49871377011791521E-008  -0.390062837E-006
   0.49886783677535046E-008  -0.138117485E-006
   0.49902190343278571E-008   0.332870371E-006
   0.49917597009022097E-008   0.363645114E-006
   0.49933003674765622E-008  -0.105305674E-006
   0.49948410340509147E-008  -0.437267545E-006
   0.49963817006252673E-008  -0.167164529E-006
   0.49979223671996198E-008   0.348593090E-006
   0.49994630337739723E-008   0.407569928E-006
   0.50010037003483249E-008  -0.749751052E-007
   0.50025443669226774E-008  -0.440013139E-006
   0.50040850334970299E-008  -0.182734993E-006
   0.50056257000713825E-008   0.350415746E-006
   0.50071663666457350E-008   0.429081581E-006
   0.50087070332200875E-008  -0.580661208E-007
   0.50102476997944401E-008  -0.442866991E-006
   0.50117883663687926E-008  -0.193836797E-006
   0.50133290329431451E-008   0.347306013E-006
   0.50148696995174977E-008   0.431229978E-006
   0.50164103660918502E-008  -0.682774157E-007
   0.50179510326662027E-008  -0.477174922E-006
   0.50194916992405553E-008  -0.239617236E-006
   0.50210323658149078E-008   0.322430935E-006
   0.50225730323892603E-008   0.442544035E-006
   0.50241136989636129E-008  -0.448971491E-007
   0.50256543655379654E-008  -0.467986723E-006
   0.50271950321123179E-008  -0.233064810E-006
   0.50287356986866705E-008   0.347508291E-006
   0.50302763652610230E-008   0.473697128E-006
   0.50318170318353755E-008  -0.359842147E-007
   0.50333576984097281E-008  -0.487295495E-006
   0.50348983649840806E-008  -0.263520008E-006
   0.50364390315584331E-008   0.330802436E-006
   0.50379796981327857E-008   0.486713475E-006
   0.50395203647071382E-008  -0.115759349E-007
   0.50410610312814907E-008  -0.492675326E-006
   0.50426016978558433E-008  -0.304052037E-006
   0.50441423644301958E-008   0.295707650E-006
   0.50456830310045483E-008   0.478555137E-006
   0.50472236975789009E-008  -0.157821205E-007
   0.50487643641532534E-008  -0.508252754E-006
   0.50503050307276059E-008  -0.311591634E-006
   0.50518456973019585E-008   0.317478282E-006
   0.50533863638763110E-008   0.527886186E-006
   0.50549270304506635E-008   0.376171556E-007
   0.50564676970250161E-008  -0.487091086E-006
   0.50580083635993686E-008  -0.340440408E-006
   0.50595490301737212E-008   0.266496215E-006
   0.50610896967480737E-008   0.493777009E-006
   0.50626303633224262E-008   0.195610426E-007
   0.50641710298967788E-008  -0.511706958E-006
   0.50657116964711313E-008  -0.367365601E-006
   0.50672523630454838E-008   0.262937021E-006
   0.50687930296198364E-008   0.521830202E-006
   0.50703336961941889E-008   0.596074301E-007
   0.50718743627685414E-008  -0.487590285E-006
   0.50734150293428940E-008  -0.369490181E-006
   0.50749556959172465E-008   0.254149995E-006
   0.50764963624915990E-008   0.533199739E-006
   0.50780370290659516E-008   0.882547226E-007
   0.50795776956403041E-008  -0.472879520E-006
   0.50811183622146566E-008  -0.390426322E-006
   0.50826590287890092E-008   0.208419550E-006
   0.50841996953633617E-008   0.492473191E-006
   0.50857403619377142E-008   0.680347227E-007
   0.50872810285120668E-008  -0.489471631E-006
   0.50888216950864193E-008  -0.422832812E-006
   0.50903623616607718E-008   0.182824891E-006
   0.50919030282351244E-008   0.517740773E-006
   0.50934436948094769E-008   0.141897345E-006
   0.50949843613838294E-008  -0.420767805E-006
   0.50965250279581820E-008  -0.398830707E-006
   0.50980656945325345E-008   0.169996554E-006
   0.50996063611068870E-008   0.493997391E-006
   0.51011470276812396E-008   0.120199104E-006
   0.51026876942555921E-008  -0.444217392E-006
   0.51042283608299446E-008  -0.429068052E-006
   0.51057690274042972E-008   0.149589994E-006
   0.51073096939786497E-008   0.513003783E-006
   0.51088503605530022E-008   0.173447603E-006
   0.51103910271273548E-008  -0.407428587E-006
   0.51119316937017073E-008  -0.446766165E-006
   0.51134723602760598E-008   0.938104847E-007
   0.51150130268504124E-008   0.462289705E-006
   0.51165536934247649E-008   0.154400823E-006
   0.51180943599991174E-008  -0.398808993E-006
   0.51196350265734700E-008  -0.432129497E-006
   0.51211756931478225E-008   0.109513422E-006
   0.51227163597221750E-008   0.504685659E-006
   0.51242570262965276E-008   0.230724879E-006
   0.51257976928708801E-008  -0.339974463E-006
   0.51273383594452326E-008  -0.445245092E-006
   0.51288790260195852E-008   0.403028650E-007
   0.51304196925939377E-008   0.439574393E-006
   0.51319603591682902E-008   0.200487563E-006
   0.51335010257426428E-008  -0.348161592E-006
   0.51350416923169953E-008  -0.453232019E-006
   0.51365823588913478E-008   0.300624379E-007
   0.51381230254657004E-008   0.450264054E-006
   0.51396636920400529E-008   0.250930128E-006
   0.51412043586144054E-008  -0.286350058E-006
   0.51427450251887580E-008  -0.433332417E-006
   0.51442856917631105E-008   0.544909540E-008
   0.51458263583374630E-008   0.435903843E-006
   0.51473670249118156E-008   0.277249569E-006
   0.51489076914861681E-008  -0.255335351E-006
   0.51504483580605206E-008  -0.444849945E-006
   0.51519890246348732E-008  -0.441570478E-007
   0.51535296912092257E-008   0.394712970E-006
   0.51550703577835782E-008   0.273674289E-006
   0.51566110243579308E-008  -0.243728209E-006
   0.51581516909322833E-008  -0.456148598E-006
   0.51596923575066359E-008  -0.692284630E-007
   0.51612330240809884E-008   0.409258519E-006
   0.51627736906553409E-008   0.350963234E-006
   0.51643143572296935E-008  -0.153394723E-006
   0.51658550238040460E-008  -0.425148357E-006
   0.51673956903783985E-008  -0.114089801E-006
   0.51689363569527511E-008   0.341222346E-006
   0.51704770235271036E-008   0.317528503E-006
   0.51720176901014561E-008  -0.153126223E-006
   0.51735583566758087E-008  -0.432467743E-006
   0.51750990232501612E-008  -0.136603603E-006
   0.51766396898245137E-008   0.347125535E-006
   0.51781803563988663E-008   0.377825870E-006
   0.51797210229732188E-008  -0.810870802E-007
   0.51812616895475713E-008  -0.416494061E-006
   0.51828023561219239E-008  -0.189596037E-006
   0.51843430226962764E-008   0.283360748E-006
   0.51858836892706289E-008   0.364771495E-006
   0.51874243558449815E-008  -0.496540338E-007
   0.51889650224193340E-008  -0.394462376E-006
   0.51905056889936865E-008  -0.192698522E-006
   0.51920463555680391E-008   0.298559428E-006
   0.51935870221423916E-008   0.423452150E-006
   0.51951276887167441E-008   0.903659725E-008
   0.51966683552910967E-008  -0.395658333E-006
   0.51982090218654492E-008  -0.258089983E-006
   0.51997496884398017E-008   0.223557322E-006
   0.52012903550141543E-008   0.396098756E-006
   0.52028310215885068E-008   0.294781728E-007
   0.52043716881628593E-008  -0.381873690E-006
   0.52059123547372119E-008  -0.279306335E-006
   0.52074530213115644E-008   0.215147963E-006
   0.52089936878859169E-008   0.449556694E-006
   0.52105343544602695E-008   0.106681313E-006
   0.52120750210346220E-008  -0.357217829E-006
   0.52136156876089745E-008  -0.313961891E-006
   0.52151563541833271E-008   0.182266547E-006
   0.52166970207576796E-008   0.458525278E-006
   0.52182376873320321E-008   0.134023821E-006
   0.52197783539063847E-008  -0.361431148E-006
   0.52213190204807372E-008  -0.364229521E-006
   0.52228596870550897E-008   0.132007671E-006
   0.52244003536294423E-008   0.463579596E-006
   0.52259410202037948E-008   0.182128531E-006
   0.52274816867781473E-008  -0.336378264E-006
   0.52290223533524999E-008  -0.385676600E-006
   0.52305630199268524E-008   0.115262395E-006
   0.52321036865012049E-008   0.497463532E-006
   0.52336443530755575E-008   0.240038503E-006
   0.52351850196499100E-008  -0.318130731E-006
   0.52367256862242625E-008  -0.428128885E-006
   0.52382663527986151E-008   0.577105084E-007
   0.52398070193729676E-008   0.480396807E-006
   0.52413476859473201E-008   0.261152650E-006
   0.52428883525216727E-008  -0.308680569E-006
   0.52444290190960252E-008  -0.451049857E-006
   0.52459696856703777E-008   0.428803446E-007
   0.52475103522447303E-008   0.515174179E-006
   0.52490510188190828E-008   0.322665187E-006
   0.52505916853934353E-008  -0.287744854E-006
   0.52521323519677879E-008  -0.500461397E-006
   0.52536730185421404E-008  -0.266801408E-007
   0.52552136851164929E-008   0.497685505E-006
   0.52567543516908455E-008   0.360604645E-006
   0.52582950182651980E-008  -0.256404235E-006
   0.52598356848395506E-008  -0.508226492E-006
   0.52613763514139031E-008  -0.360530237E-007
   0.52629170179882556E-008   0.523957624E-006
   0.52644576845626082E-008   0.397312817E-006
   0.52659983511369607E-008  -0.262168442E-006
   0.52675390177113132E-008  -0.566706490E-006
   0.52690796842856658E-008  -0.990399371E-007
   0.52706203508600183E-008   0.511345775E-006
   0.52721610174343708E-008   0.433285834E-006
   0.52737016840087234E-008  -0.231284048E-006
   0.52752423505830759E-008  -0.569580379E-006
   0.52767830171574284E-008  -0.102521824E-006
   0.52783236837317810E-008   0.538848042E-006
   0.52798643503061335E-008   0.465354987E-006
   0.52814050168804860E-008  -0.238736249E-006
   0.52829456834548386E-008  -0.616677710E-006
   0.52844863500291911E-008  -0.149602471E-006
   0.52860270166035436E-008   0.527575253E-006
   0.52875676831778962E-008   0.487276623E-006
   0.52891083497522487E-008  -0.226355723E-006
   0.52906490163266012E-008  -0.645529326E-006
   0.52921896829009538E-008  -0.187311372E-006
   0.52937303494753063E-008   0.538107201E-006
   0.52952710160496588E-008   0.540723136E-006
   0.52968116826240114E-008  -0.190062451E-006
   0.52983523491983639E-008  -0.651943310E-006
   0.52998930157727164E-008  -0.202527502E-006
   0.53014336823470690E-008   0.546226261E-006
   0.53029743489214215E-008   0.560546937E-006
   0.53045150154957740E-008  -0.194389315E-006
   0.53060556820701266E-008  -0.697449082E-006
   0.53075963486444791E-008  -0.260512678E-006
   0.53091370152188316E-008   0.525991709E-006
   0.53106776817931842E-008   0.586384431E-006
   0.53122183483675367E-008  -0.169727741E-006
   0.53137590149418892E-008  -0.708175719E-006
   0.53152996815162418E-008  -0.280926372E-006
   0.53168403480905943E-008   0.535023787E-006
   0.53183810146649468E-008   0.617508704E-006
   0.53199216812392994E-008  -0.156387159E-006
   0.53214623478136519E-008  -0.730554120E-006
   0.53230030143880044E-008  -0.314926240E-006
   0.53245436809623570E-008   0.525543669E-006
   0.53260843475367095E-008   0.639328960E-006
   0.53276250141110620E-008  -0.131563240E-006
   0.53291656806854146E-008  -0.729277815E-006
   0.53307063472597671E-008  -0.330964639E-006
   0.53322470138341196E-008   0.516120508E-006
   0.53337876804084722E-008   0.642243378E-006
   0.53353283469828247E-008  -0.135073492E-006
   0.53368690135571772E-008  -0.752627898E-006
   0.53384096801315298E-008  -0.357639777E-006
   0.53399503467058823E-008   0.514997964E-006
   0.53414910132802348E-008   0.668609118E-006
   0.53430316798545874E-008  -0.108841959E-006
   0.53445723464289399E-008  -0.744476665E-006
   0.53461130130032924E-008  -0.357598765E-006
   0.53476536795776450E-008   0.518673062E-006
   0.53491943461519975E-008   0.669274584E-006
   0.53507350127263500E-008  -0.124383519E-006
   0.53522756793007026E-008  -0.779912966E-006
   0.53538163458750551E-008  -0.400274189E-006
   0.53553570124494076E-008   0.495886070E-006
   0.53568976790237602E-008   0.684264535E-006
   0.53584383455981127E-008  -0.879053914E-007
   0.53599790121724653E-008  -0.753044674E-006
   0.53615196787468178E-008  -0.389352010E-006
   0.53630603453211703E-008   0.505539390E-006
   0.53646010118955229E-008   0.697232508E-006
   0.53661416784698754E-008  -0.792272772E-007
   0.53676823450442279E-008  -0.752952644E-006
   0.53692230116185805E-008  -0.398881042E-006
   0.53707636781929330E-008   0.487712100E-006
   0.53723043447672855E-008   0.679566938E-006
   0.53738450113416381E-008  -0.916815566E-007
   0.53753856779159906E-008  -0.767925656E-006
   0.53769263444903431E-008  -0.418687591E-006
   0.53784670110646957E-008   0.479310074E-006
   0.53800076776390482E-008   0.695264305E-006
   0.53815483442134007E-008  -0.619580192E-007
   0.53830890107877533E-008  -0.741938777E-006
   0.53846296773621058E-008  -0.402856415E-006
   0.53861703439364583E-008   0.487634622E-006
   0.53877110105108109E-008   0.699581676E-006
   0.53892516770851634E-008  -0.606468689E-007
   0.53907923436595159E-008  -0.747484648E-006
   0.53923330102338685E-008  -0.420414210E-006
   0.53938736768082210E-008   0.462366415E-006
   0.53954143433825735E-008   0.683271082E-006
   0.53969550099569261E-008  -0.535966933E-007
   0.53984956765312786E-008  -0.723809535E-006
   0.54000363431056311E-008  -0.405234829E-006
   0.54015770096799837E-008   0.455042397E-006
   0.54031176762543362E-008   0.669388101E-006
   0.54046583428286887E-008  -0.524320853E-007
   0.54061990094030413E-008  -0.712717679E-006
   0.54077396759773938E-008  -0.403586768E-006
   0.54092803425517463E-008   0.448995849E-006
   0.54108210091260989E-008   0.678298250E-006
   0.54123616757004514E-008  -0.173106400E-007
   0.54139023422748039E-008  -0.668710754E-006
   0.54154430088491565E-008  -0.381890970E-006
   0.54169836754235090E-008   0.432686022E-006
   0.54185243419978615E-008   0.639710322E-006
   0.54200650085722141E-008  -0.508908329E-007
   0.54216056751465666E-008  -0.692201127E-006
   0.54231463417209191E-008  -0.408434090E-006
   0.54246870082952717E-008   0.407647775E-006
   0.54262276748696242E-008   0.644299803E-006
   0.54277683414439767E-008  -0.111106147E-008
   0.54293090080183293E-008  -0.619073830E-006
   0.54308496745926818E-008  -0.354656180E-006
   0.54323903411670343E-008   0.416729932E-006
   0.54339310077413869E-008   0.624642041E-006
   0.54354716743157394E-008  -0.131494176E-007
   0.54370123408900919E-008  -0.616374450E-006
   0.54385530074644445E-008  -0.367113273E-006
   0.54400936740387970E-008   0.375085676E-006
   0.54416343406131495E-008   0.585349540E-006
   0.54431750071875021E-008  -0.163682898E-007
   0.54447156737618546E-008  -0.593427046E-006
   0.54462563403362071E-008  -0.352793620E-006
   0.54477970069105597E-008   0.368683459E-006
   0.54493376734849122E-008   0.582577854E-006
   0.54508783400592647E-008   0.142517251E-007
   0.54524190066336173E-008  -0.536664402E-006
   0.54539596732079698E-008  -0.315822973E-006
   0.54555003397823223E-008   0.355720630E-006
   0.54570410063566749E-008   0.546944193E-006
