t              OneCable.fdtd_Probe_Start_Ez_10_25_10.dat
   0.93058278053878563E-009  -0.938723373E+002
   0.93212348050656507E-009  -0.948591309E+002
   0.93366418047434452E-009  -0.958506241E+002
   0.93520488044212396E-009  -0.968467484E+002
   0.93674558040990341E-009  -0.978474274E+002
   0.93828628037768286E-009  -0.988526001E+002
   0.93982698034546230E-009  -0.998621902E+002
   0.94136768031324175E-009  -0.100876106E+003
   0.94290838028102120E-009  -0.101894287E+003
   0.94444908024880064E-009  -0.102916649E+003
   0.94598978021658009E-009  -0.103943108E+003
   0.94753048018435954E-009  -0.104973595E+003
   0.94907118015213898E-009  -0.106008018E+003
   0.95061188011991843E-009  -0.107046295E+003
   0.95215258008769788E-009  -0.108088341E+003
   0.95369328005547732E-009  -0.109134079E+003
   0.95523398002325677E-009  -0.110183403E+003
   0.95677467999103621E-009  -0.111236237E+003
   0.95831537995881566E-009  -0.112292480E+003
   0.95985607992659511E-009  -0.113352036E+003
   0.96139677989437455E-009  -0.114414818E+003
   0.96293747986215400E-009  -0.115480736E+003
   0.96447817982993345E-009  -0.116549683E+003
   0.96601887979771289E-009  -0.117621559E+003
   0.96755957976549234E-009  -0.118696266E+003
   0.96910027973327179E-009  -0.119773697E+003
   0.97064097970105123E-009  -0.120853760E+003
   0.97218167966883068E-009  -0.121936340E+003
   0.97372237963661012E-009  -0.123021339E+003
   0.97526307960438957E-009  -0.124108650E+003
   0.97680377957216902E-009  -0.125198158E+003
   0.97834447953994846E-009  -0.126289749E+003
   0.97988517950772791E-009  -0.127383324E+003
   0.98142587947550736E-009  -0.128478775E+003
   0.98296657944328680E-009  -0.129575974E+003
   0.98450727941106625E-009  -0.130674805E+003
   0.98604797937884570E-009  -0.131775146E+003
   0.98758867934662514E-009  -0.132876892E+003
   0.98912937931440459E-009  -0.133979919E+003
   0.99067007928218404E-009  -0.135084106E+003
   0.99221077924996348E-009  -0.136189346E+003
   0.99375147921774293E-009  -0.137295502E+003
   0.99529217918552237E-009  -0.138402451E+003
   0.99683287915330182E-009  -0.139510071E+003
   0.99837357912108127E-009  -0.140618240E+003
   0.99991427908886071E-009  -0.141726822E+003
   0.10014549790566402E-008  -0.142835693E+003
   0.10029956790244196E-008  -0.143944733E+003
   0.10045363789921991E-008  -0.145053787E+003
   0.10060770789599785E-008  -0.146162735E+003
   0.10076177789277579E-008  -0.147271454E+003
   0.10091584788955374E-008  -0.148379807E+003
   0.10106991788633168E-008  -0.149487656E+003
   0.10122398788310963E-008  -0.150594879E+003
   0.10137805787988757E-008  -0.151701324E+003
   0.10153212787666552E-008  -0.152806870E+003
   0.10168619787344346E-008  -0.153911362E+003
   0.10184026787022141E-008  -0.155014664E+003
   0.10199433786699935E-008  -0.156116653E+003
   0.10214840786377730E-008  -0.157217163E+003
   0.10230247786055524E-008  -0.158316071E+003
   0.10245654785733319E-008  -0.159413239E+003
   0.10261061785411113E-008  -0.160508514E+003
   0.10276468785088907E-008  -0.161601761E+003
   0.10291875784766702E-008  -0.162692825E+003
   0.10307282784444496E-008  -0.163781586E+003
   0.10322689784122291E-008  -0.164867874E+003
   0.10338096783800085E-008  -0.165951569E+003
   0.10353503783477880E-008  -0.167032516E+003
   0.10368910783155674E-008  -0.168110550E+003
   0.10384317782833469E-008  -0.169185532E+003
   0.10399724782511263E-008  -0.170257339E+003
   0.10415131782189058E-008  -0.171325806E+003
   0.10430538781866852E-008  -0.172390793E+003
   0.10445945781544647E-008  -0.173452148E+003
   0.10461352781222441E-008  -0.174509720E+003
   0.10476759780900236E-008  -0.175563354E+003
   0.10492166780578030E-008  -0.176612915E+003
   0.10507573780255824E-008  -0.177658249E+003
   0.10522980779933619E-008  -0.178699234E+003
   0.10538387779611413E-008  -0.179735687E+003
   0.10553794779289208E-008  -0.180767471E+003
   0.10569201778967002E-008  -0.181794434E+003
   0.10584608778644797E-008  -0.182816437E+003
   0.10600015778322591E-008  -0.183833313E+003
   0.10615422778000386E-008  -0.184844925E+003
   0.10630829777678180E-008  -0.185851120E+003
   0.10646236777355975E-008  -0.186851761E+003
   0.10661643777033769E-008  -0.187846695E+003
   0.10677050776711564E-008  -0.188835785E+003
   0.10692457776389358E-008  -0.189818863E+003
   0.10707864776067152E-008  -0.190795792E+003
   0.10723271775744947E-008  -0.191766418E+003
   0.10738678775422741E-008  -0.192730606E+003
   0.10754085775100536E-008  -0.193688217E+003
   0.10769492774778330E-008  -0.194639084E+003
   0.10784899774456125E-008  -0.195583069E+003
   0.10800306774133919E-008  -0.196520035E+003
   0.10815713773811714E-008  -0.197449844E+003
   0.10831120773489508E-008  -0.198372330E+003
   0.10846527773167303E-008  -0.199287354E+003
   0.10861934772845097E-008  -0.200194794E+003
   0.10877341772522892E-008  -0.201094498E+003
   0.10892748772200686E-008  -0.201986328E+003
   0.10908155771878481E-008  -0.202870148E+003
   0.10923562771556275E-008  -0.203745804E+003
   0.10938969771234069E-008  -0.204613159E+003
   0.10954376770911864E-008  -0.205472092E+003
   0.10969783770589658E-008  -0.206322464E+003
   0.10985190770267453E-008  -0.207164154E+003
   0.11000597769945247E-008  -0.207996994E+003
   0.11016004769623042E-008  -0.208820877E+003
   0.11031411769300836E-008  -0.209635651E+003
   0.11046818768978631E-008  -0.210441193E+003
   0.11062225768656425E-008  -0.211237366E+003
   0.11077632768334220E-008  -0.212024063E+003
   0.11093039768012014E-008  -0.212801147E+003
   0.11108446767689809E-008  -0.213568481E+003
   0.11123853767367603E-008  -0.214325974E+003
   0.11139260767045397E-008  -0.215073471E+003
   0.11154667766723192E-008  -0.215810867E+003
   0.11170074766400986E-008  -0.216538025E+003
   0.11185481766078781E-008  -0.217254822E+003
   0.11200888765756575E-008  -0.217961151E+003
   0.11216295765434370E-008  -0.218656891E+003
   0.11231702765112164E-008  -0.219341934E+003
   0.11247109764789959E-008  -0.220016190E+003
   0.11262516764467753E-008  -0.220679535E+003
   0.11277923764145548E-008  -0.221331833E+003
   0.11293330763823342E-008  -0.221972992E+003
   0.11308737763501137E-008  -0.222602890E+003
   0.11324144763178931E-008  -0.223221451E+003
   0.11339551762856726E-008  -0.223828552E+003
   0.11354958762534520E-008  -0.224424103E+003
   0.11370365762212314E-008  -0.225008011E+003
   0.11385772761890109E-008  -0.225580154E+003
   0.11401179761567903E-008  -0.226140457E+003
   0.11416586761245698E-008  -0.226688812E+003
   0.11431993760923492E-008  -0.227225128E+003
   0.11447400760601287E-008  -0.227749344E+003
   0.11462807760279081E-008  -0.228261353E+003
   0.11478214759956876E-008  -0.228761063E+003
   0.11493621759634670E-008  -0.229248398E+003
   0.11509028759312465E-008  -0.229723282E+003
   0.11524435758990259E-008  -0.230185623E+003
   0.11539842758668054E-008  -0.230635330E+003
   0.11555249758345848E-008  -0.231072342E+003
   0.11570656758023642E-008  -0.231496597E+003
   0.11586063757701437E-008  -0.231908020E+003
   0.11601470757379231E-008  -0.232306534E+003
   0.11616877757057026E-008  -0.232692078E+003
   0.11632284756734820E-008  -0.233064590E+003
   0.11647691756412615E-008  -0.233423996E+003
   0.11663098756090409E-008  -0.233770248E+003
   0.11678505755768204E-008  -0.234103287E+003
   0.11693912755445998E-008  -0.234423065E+003
   0.11709319755123793E-008  -0.234729507E+003
   0.11724726754801587E-008  -0.235022583E+003
   0.11740133754479382E-008  -0.235302231E+003
   0.11755540754157176E-008  -0.235568405E+003
   0.11770947753834970E-008  -0.235821075E+003
   0.11786354753512765E-008  -0.236060196E+003
   0.11801761753190559E-008  -0.236285721E+003
   0.11817168752868354E-008  -0.236497620E+003
   0.11832575752546148E-008  -0.236695862E+003
   0.11847982752223943E-008  -0.236880402E+003
   0.11863389751901737E-008  -0.237051239E+003
   0.11878796751579532E-008  -0.237208328E+003
   0.11894203751257326E-008  -0.237351639E+003
   0.11909610750935121E-008  -0.237481171E+003
   0.11925017750612915E-008  -0.237596878E+003
   0.11940424750290710E-008  -0.237698761E+003
   0.11955831749968504E-008  -0.237786804E+003
   0.11971238749646299E-008  -0.237860992E+003
   0.11986645749324093E-008  -0.237921326E+003
   0.12002052749001887E-008  -0.237967789E+003
   0.12017459748679682E-008  -0.238000381E+003
   0.12032866748357476E-008  -0.238019089E+003
   0.12048273748035271E-008  -0.238023941E+003
   0.12063680747713065E-008  -0.238014923E+003
   0.12079087747390860E-008  -0.237992050E+003
   0.12094494747068654E-008  -0.237955322E+003
   0.12109901746746449E-008  -0.237904755E+003
   0.12125308746424243E-008  -0.237840363E+003
   0.12140715746102038E-008  -0.237762161E+003
   0.12156122745779832E-008  -0.237670181E+003
   0.12171529745457627E-008  -0.237564407E+003
   0.12186936745135421E-008  -0.237444901E+003
   0.12202343744813215E-008  -0.237311661E+003
   0.12217750744491010E-008  -0.237164719E+003
   0.12233157744168804E-008  -0.237004135E+003
   0.12248564743846599E-008  -0.236829926E+003
   0.12263971743524393E-008  -0.236642136E+003
   0.12279378743202188E-008  -0.236440811E+003
   0.12294785742879982E-008  -0.236225983E+003
   0.12310192742557777E-008  -0.235997681E+003
   0.12325599742235571E-008  -0.235755966E+003
   0.12341006741913366E-008  -0.235500870E+003
   0.12356413741591160E-008  -0.235232437E+003
   0.12371820741268955E-008  -0.234950760E+003
   0.12387227740946749E-008  -0.234655853E+003
   0.12402634740624544E-008  -0.234347809E+003
   0.12418041740302338E-008  -0.234026657E+003
   0.12433448739980132E-008  -0.233692490E+003
   0.12448855739657927E-008  -0.233345352E+003
   0.12464262739335721E-008  -0.232985336E+003
   0.12479669739013516E-008  -0.232612503E+003
   0.12495076738691310E-008  -0.232226929E+003
   0.12510483738369105E-008  -0.231828674E+003
   0.12525890738046899E-008  -0.231417801E+003
   0.12541297737724694E-008  -0.230994415E+003
   0.12556704737402488E-008  -0.230558578E+003
   0.12572111737080283E-008  -0.230110367E+003
   0.12587518736758077E-008  -0.229649887E+003
   0.12602925736435872E-008  -0.229177216E+003
   0.12618332736113666E-008  -0.228692444E+003
   0.12633739735791460E-008  -0.228195663E+003
   0.12649146735469255E-008  -0.227686966E+003
   0.12664553735147049E-008  -0.227166458E+003
   0.12679960734824844E-008  -0.226634247E+003
   0.12695367734502638E-008  -0.226090424E+003
   0.12710774734180433E-008  -0.225535080E+003
   0.12726181733858227E-008  -0.224968307E+003
   0.12741588733536022E-008  -0.224390213E+003
   0.12756995733213816E-008  -0.223800903E+003
   0.12772402732891611E-008  -0.223200516E+003
   0.12787809732569405E-008  -0.222589142E+003
   0.12803216732247200E-008  -0.221966888E+003
   0.12818623731924994E-008  -0.221333862E+003
   0.12834030731602789E-008  -0.220690186E+003
   0.12849437731280583E-008  -0.220035980E+003
   0.12864844730958377E-008  -0.219371368E+003
   0.12880251730636172E-008  -0.218696487E+003
   0.12895658730313966E-008  -0.218011459E+003
   0.12911065729991761E-008  -0.217316391E+003
   0.12926472729669555E-008  -0.216611404E+003
   0.12941879729347350E-008  -0.215896622E+003
   0.12957286729025144E-008  -0.215172165E+003
   0.12972693728702939E-008  -0.214438187E+003
   0.12988100728380733E-008  -0.213694809E+003
   0.13003507728058528E-008  -0.212942139E+003
   0.13018914727736322E-008  -0.212180328E+003
   0.13034321727414117E-008  -0.211409515E+003
   0.13049728727091911E-008  -0.210629852E+003
   0.13065135726769705E-008  -0.209841476E+003
   0.13080542726447500E-008  -0.209044525E+003
   0.13095949726125294E-008  -0.208239120E+003
   0.13111356725803089E-008  -0.207425400E+003
   0.13126763725480883E-008  -0.206603500E+003
   0.13142170725158678E-008  -0.205773590E+003
   0.13157577724836472E-008  -0.204935806E+003
   0.13172984724514267E-008  -0.204090271E+003
   0.13188391724192061E-008  -0.203237152E+003
   0.13203798723869856E-008  -0.202376587E+003
   0.13219205723547650E-008  -0.201508728E+003
   0.13234612723225445E-008  -0.200633713E+003
   0.13250019722903239E-008  -0.199751709E+003
   0.13265426722581034E-008  -0.198862854E+003
   0.13280833722258828E-008  -0.197967300E+003
   0.13296240721936622E-008  -0.197065201E+003
   0.13311647721614417E-008  -0.196156708E+003
   0.13327054721292211E-008  -0.195241959E+003
   0.13342461720970006E-008  -0.194321121E+003
   0.13357868720647800E-008  -0.193394348E+003
   0.13373275720325595E-008  -0.192461792E+003
   0.13388682720003389E-008  -0.191523605E+003
   0.13404089719681184E-008  -0.190579941E+003
   0.13419496719358978E-008  -0.189630966E+003
   0.13434903719036773E-008  -0.188676804E+003
   0.13450310718714567E-008  -0.187717636E+003
   0.13465717718392362E-008  -0.186753601E+003
   0.13481124718070156E-008  -0.185784882E+003
   0.13496531717747950E-008  -0.184811615E+003
   0.13511938717425745E-008  -0.183833969E+003
   0.13527345717103539E-008  -0.182852097E+003
   0.13542752716781334E-008  -0.181866150E+003
   0.13558159716459128E-008  -0.180876266E+003
   0.13573566716136923E-008  -0.179882614E+003
   0.13588973715814717E-008  -0.178885361E+003
   0.13604380715492512E-008  -0.177884659E+003
   0.13619787715170306E-008  -0.176880661E+003
   0.13635194714848101E-008  -0.175873535E+003
   0.13650601714525895E-008  -0.174863434E+003
   0.13666008714203690E-008  -0.173850510E+003
   0.13681415713881484E-008  -0.172834885E+003
   0.13696822713559278E-008  -0.171816757E+003
   0.13712229713237073E-008  -0.170796265E+003
   0.13727636712914867E-008  -0.169773575E+003
   0.13743043712592662E-008  -0.168748825E+003
   0.13758450712270456E-008  -0.167722183E+003
   0.13773857711948251E-008  -0.166693787E+003
   0.13789264711626045E-008  -0.165663788E+003
   0.13804671711303840E-008  -0.164632339E+003
   0.13820078710981634E-008  -0.163599609E+003
   0.13835485710659429E-008  -0.162565750E+003
   0.13850892710337223E-008  -0.161530899E+003
   0.13866299710015018E-008  -0.160495193E+003
   0.13881706709692812E-008  -0.159458801E+003
   0.13897113709370607E-008  -0.158421875E+003
   0.13912520709048401E-008  -0.157384552E+003
   0.13927927708726195E-008  -0.156346970E+003
   0.13943334708403990E-008  -0.155309265E+003
   0.13958741708081784E-008  -0.154271606E+003
   0.13974148707759579E-008  -0.153234146E+003
   0.13989555707437373E-008  -0.152197037E+003
   0.14004962707115168E-008  -0.151160385E+003
   0.14020369706792962E-008  -0.150124344E+003
   0.14035776706470757E-008  -0.149089050E+003
   0.14051183706148551E-008  -0.148054642E+003
   0.14066590705826346E-008  -0.147021271E+003
   0.14081997705504140E-008  -0.145989075E+003
   0.14097404705181935E-008  -0.144958191E+003
   0.14112811704859729E-008  -0.143928741E+003
   0.14128218704537523E-008  -0.142900864E+003
   0.14143625704215318E-008  -0.141874695E+003
   0.14159032703893112E-008  -0.140850372E+003
   0.14174439703570907E-008  -0.139828018E+003
   0.14189846703248701E-008  -0.138807755E+003
   0.14205253702926496E-008  -0.137789734E+003
   0.14220660702604290E-008  -0.136774063E+003
   0.14236067702282085E-008  -0.135760880E+003
   0.14251474701959879E-008  -0.134750305E+003
   0.14266881701637674E-008  -0.133742462E+003
   0.14282288701315468E-008  -0.132737473E+003
   0.14297695700993263E-008  -0.131735458E+003
   0.14313102700671057E-008  -0.130736526E+003
   0.14328509700348852E-008  -0.129740814E+003
   0.14343916700026646E-008  -0.128748428E+003
   0.14359323699704440E-008  -0.127759476E+003
   0.14374730699382235E-008  -0.126774078E+003
   0.14390137699060029E-008  -0.125792358E+003
   0.14405544698737824E-008  -0.124814415E+003
   0.14420951698415618E-008  -0.123840363E+003
   0.14436358698093413E-008  -0.122870316E+003
   0.14451765697771207E-008  -0.121904366E+003
   0.14467172697449002E-008  -0.120942635E+003
   0.14482579697126796E-008  -0.119985207E+003
   0.14497986696804591E-008  -0.119032181E+003
   0.14513393696482385E-008  -0.118083672E+003
   0.14528800696160180E-008  -0.117139778E+003
   0.14544207695837974E-008  -0.116200607E+003
   0.14559614695515768E-008  -0.115266243E+003
   0.14575021695193563E-008  -0.114336777E+003
   0.14590428694871357E-008  -0.113412308E+003
   0.14605835694549152E-008  -0.112492920E+003
   0.14621242694226946E-008  -0.111578697E+003
   0.14636649693904741E-008  -0.110669739E+003
   0.14652056693582535E-008  -0.109766121E+003
   0.14667463693260330E-008  -0.108867943E+003
   0.14682870692938124E-008  -0.107975281E+003
   0.14698277692615919E-008  -0.107088211E+003
   0.14713684692293713E-008  -0.106206818E+003
   0.14729091691971508E-008  -0.105331177E+003
