t              OneCable.fdtd_Bulk probe_Jx_30_23_25__30_26_34.dat
   0.18907470004589366E-007  -0.226552164E-007
   0.18909010704557146E-007  -0.228946444E-007
   0.18910551404524925E-007  -0.231328308E-007
   0.18912092104492705E-007  -0.233698909E-007
   0.18913632804460484E-007  -0.236059385E-007
   0.18915173504428263E-007  -0.238410429E-007
   0.18916714204396043E-007  -0.240752058E-007
   0.18918254904363822E-007  -0.243081928E-007
   0.18919795604331602E-007  -0.245395491E-007
   0.18921336304299381E-007  -0.247690473E-007
   0.18922877004267161E-007  -0.249967087E-007
   0.18924417704234940E-007  -0.252228389E-007
   0.18925958404202720E-007  -0.254476493E-007
   0.18927499104170499E-007  -0.256709676E-007
   0.18929039804138278E-007  -0.258923620E-007
   0.18930580504106058E-007  -0.261113744E-007
   0.18932121204073837E-007  -0.263280171E-007
   0.18933661904041617E-007  -0.265427271E-007
   0.18935202604009396E-007  -0.267558491E-007
   0.18936743303977176E-007  -0.269672995E-007
   0.18938284003944955E-007  -0.271766485E-007
   0.18939824703912735E-007  -0.273837237E-007
   0.18941365403880514E-007  -0.275888539E-007
   0.18942906103848293E-007  -0.277925878E-007
   0.18944446803816073E-007  -0.279952790E-007
   0.18945987503783852E-007  -0.281967303E-007
   0.18947528203751632E-007  -0.283964265E-007
   0.18949068903719411E-007  -0.285940800E-007
   0.18950609603687191E-007  -0.287900299E-007
   0.18952150303654970E-007  -0.289848696E-007
   0.18953691003622750E-007  -0.291789721E-007
   0.18955231703590529E-007  -0.293721172E-007
   0.18956772403558309E-007  -0.295637417E-007
   0.18958313103526088E-007  -0.297534459E-007
   0.18959853803493867E-007  -0.299412974E-007
   0.18961394503461647E-007  -0.301276231E-007
   0.18962935203429426E-007  -0.303126164E-007
   0.18964475903397206E-007  -0.304960750E-007
   0.18966016603364985E-007  -0.306776293E-007
   0.18967557303332765E-007  -0.308570378E-007
   0.18969098003300544E-007  -0.310342863E-007
   0.18970638703268324E-007  -0.312094244E-007
   0.18972179403236103E-007  -0.313824167E-007
   0.18973720103203882E-007  -0.315531743E-007
   0.18975260803171662E-007  -0.317217115E-007
   0.18976801503139441E-007  -0.318881561E-007
   0.18978342203107221E-007  -0.320525828E-007
   0.18979882903075000E-007  -0.322149418E-007
   0.18981423603042780E-007  -0.323751195E-007
   0.18982964303010559E-007  -0.325331015E-007
   0.18984505002978339E-007  -0.326892327E-007
   0.18986045702946118E-007  -0.328438503E-007
   0.18987586402913897E-007  -0.329969758E-007
   0.18989127102881677E-007  -0.331483569E-007
   0.18990667802849456E-007  -0.332976633E-007
   0.18992208502817236E-007  -0.334450299E-007
   0.18993749202785015E-007  -0.335910144E-007
   0.18995289902752795E-007  -0.337360895E-007
   0.18996830602720574E-007  -0.338801733E-007
   0.18998371302688354E-007  -0.340226372E-007
   0.18999912002656133E-007  -0.341628912E-007
   0.19001452702623912E-007  -0.343008786E-007
   0.19002993402591692E-007  -0.344371074E-007
   0.19004534102559471E-007  -0.345720004E-007
   0.19006074802527251E-007  -0.347055256E-007
   0.19007615502495030E-007  -0.348370719E-007
   0.19009156202462810E-007  -0.349660674E-007
   0.19010696902430589E-007  -0.350924978E-007
   0.19012237602398369E-007  -0.352166758E-007
   0.19013778302366148E-007  -0.353389673E-007
   0.19015319002333927E-007  -0.354593332E-007
   0.19016859702301707E-007  -0.355773579E-007
   0.19018400402269486E-007  -0.356927146E-007
   0.19019941102237266E-007  -0.358054209E-007
   0.19021481802205045E-007  -0.359158179E-007
   0.19023022502172825E-007  -0.360242822E-007
   0.19024563202140604E-007  -0.361308921E-007
   0.19026103902108384E-007  -0.362355976E-007
   0.19027644602076163E-007  -0.363382924E-007
   0.19029185302043942E-007  -0.364390011E-007
   0.19030726002011722E-007  -0.365377844E-007
   0.19032266701979501E-007  -0.366347734E-007
   0.19033807401947281E-007  -0.367300501E-007
   0.19035348101915060E-007  -0.368238418E-007
   0.19036888801882840E-007  -0.369163331E-007
   0.19038429501850619E-007  -0.370075490E-007
   0.19039970201818399E-007  -0.370970916E-007
   0.19041510901786178E-007  -0.371845168E-007
   0.19043051601753958E-007  -0.372696860E-007
   0.19044592301721737E-007  -0.373529545E-007
   0.19046133001689516E-007  -0.374347806E-007
   0.19047673701657296E-007  -0.375152069E-007
   0.19049214401625075E-007  -0.375936686E-007
   0.19050755101592855E-007  -0.376694871E-007
   0.19052295801560634E-007  -0.377424350E-007
   0.19053836501528414E-007  -0.378129883E-007
   0.19055377201496193E-007  -0.378818044E-007
   0.19056917901463973E-007  -0.379490821E-007
   0.19058458601431752E-007  -0.380142531E-007
   0.19059999301399531E-007  -0.380764646E-007
   0.19061540001367311E-007  -0.381354255E-007
   0.19063080701335090E-007  -0.381917502E-007
   0.19064621401302870E-007  -0.382463021E-007
   0.19066162101270649E-007  -0.382994152E-007
   0.19067702801238429E-007  -0.383507732E-007
   0.19069243501206208E-007  -0.383998007E-007
   0.19070784201173988E-007  -0.384463235E-007
   0.19072324901141767E-007  -0.384907395E-007
   0.19073865601109546E-007  -0.385337096E-007
   0.19075406301077326E-007  -0.385754042E-007
   0.19076947001045105E-007  -0.386156138E-007
   0.19078487701012885E-007  -0.386539725E-007
   0.19080028400980664E-007  -0.386904198E-007
   0.19081569100948444E-007  -0.387251582E-007
   0.19083109800916223E-007  -0.387584009E-007
   0.19084650500884003E-007  -0.387900840E-007
   0.19086191200851782E-007  -0.388199730E-007
   0.19087731900819561E-007  -0.388478902E-007
   0.19089272600787341E-007  -0.388738748E-007
   0.19090813300755120E-007  -0.388979053E-007
   0.19092354000722900E-007  -0.389197865E-007
   0.19093894700690679E-007  -0.389393051E-007
   0.19095435400658459E-007  -0.389564292E-007
   0.19096976100626238E-007  -0.389714003E-007
   0.19098516800594018E-007  -0.389844033E-007
   0.19100057500561797E-007  -0.389952497E-007
   0.19101598200529576E-007  -0.390034671E-007
   0.19103138900497356E-007  -0.390087962E-007
   0.19104679600465135E-007  -0.390115815E-007
   0.19106220300432915E-007  -0.390124981E-007
   0.19107761000400694E-007  -0.390120043E-007
   0.19109301700368474E-007  -0.390098762E-007
   0.19110842400336253E-007  -0.390054531E-007
   0.19112383100304033E-007  -0.389984045E-007
   0.19113923800271812E-007  -0.389890999E-007
   0.19115464500239591E-007  -0.389784098E-007
   0.19117005200207371E-007  -0.389668671E-007
   0.19118545900175150E-007  -0.389541732E-007
   0.19120086600142930E-007  -0.389394827E-007
   0.19121627300110709E-007  -0.389223480E-007
   0.19123168000078489E-007  -0.389031634E-007
   0.19124708700046268E-007  -0.388827992E-007
   0.19126249400014048E-007  -0.388617067E-007
   0.19127790099981827E-007  -0.388394419E-007
   0.19129330799949607E-007  -0.388150596E-007
   0.19130871499917386E-007  -0.387880021E-007
   0.19132412199885165E-007  -0.387584400E-007
   0.19133952899852945E-007  -0.387270873E-007
   0.19135493599820724E-007  -0.386943100E-007
   0.19137034299788504E-007  -0.386598522E-007
   0.19138574999756283E-007  -0.386230852E-007
   0.19140115699724063E-007  -0.385836110E-007
   0.19141656399691842E-007  -0.385415326E-007
   0.19143197099659622E-007  -0.384972729E-007
   0.19144737799627401E-007  -0.384510415E-007
   0.19146278499595180E-007  -0.384027885E-007
   0.19147819199562960E-007  -0.383524856E-007
   0.19149359899530739E-007  -0.383001364E-007
   0.19150900599498519E-007  -0.382458474E-007
   0.19152441299466298E-007  -0.381896541E-007
   0.19153981999434078E-007  -0.381315246E-007
   0.19155522699401857E-007  -0.380716045E-007
   0.19157063399369637E-007  -0.380101390E-007
   0.19158604099337416E-007  -0.379473732E-007
   0.19160144799305195E-007  -0.378833285E-007
   0.19161685499272975E-007  -0.378177027E-007
   0.19163226199240754E-007  -0.377502225E-007
   0.19164766899208534E-007  -0.376810334E-007
   0.19166307599176313E-007  -0.376106151E-007
   0.19167848299144093E-007  -0.375393299E-007
   0.19169388999111872E-007  -0.374668687E-007
   0.19170929699079652E-007  -0.373924429E-007
   0.19172470399047431E-007  -0.373155622E-007
   0.19174011099015210E-007  -0.372364184E-007
   0.19175551798982990E-007  -0.371557505E-007
   0.19177092498950769E-007  -0.370740487E-007
   0.19178633198918549E-007  -0.369908797E-007
   0.19180173898886328E-007  -0.369053765E-007
   0.19181714598854108E-007  -0.368169637E-007
   0.19183255298821887E-007  -0.367259965E-007
   0.19184795998789667E-007  -0.366333630E-007
   0.19186336698757446E-007  -0.365395820E-007
   0.19187877398725225E-007  -0.364442307E-007
   0.19189418098693005E-007  -0.363464352E-007
   0.19190958798660784E-007  -0.362457726E-007
   0.19192499498628564E-007  -0.361428683E-007
   0.19194040198596343E-007  -0.360387453E-007
   0.19195580898564123E-007  -0.359339865E-007
   0.19197121598531902E-007  -0.358282648E-007
   0.19198662298499682E-007  -0.357207526E-007
   0.19200202998467461E-007  -0.356110093E-007
   0.19201743698435240E-007  -0.354994505E-007
   0.19203284398403020E-007  -0.353868472E-007
   0.19204825098370799E-007  -0.352736045E-007
   0.19206365798338579E-007  -0.351595304E-007
   0.19207906498306358E-007  -0.350441240E-007
   0.19209447198274138E-007  -0.349270586E-007
   0.19210987898241917E-007  -0.348084512E-007
   0.19212528598209697E-007  -0.346884690E-007
   0.19214069298177476E-007  -0.345670976E-007
   0.19215609998145255E-007  -0.344442235E-007
   0.19217150698113035E-007  -0.343198359E-007
   0.19218691398080814E-007  -0.341939881E-007
   0.19220232098048594E-007  -0.340666091E-007
   0.19221772798016373E-007  -0.339373365E-007
   0.19223313497984153E-007  -0.338057120E-007
   0.19224854197951932E-007  -0.336717925E-007
   0.19226394897919712E-007  -0.335361641E-007
   0.19227935597887491E-007  -0.333994592E-007
   0.19229476297855271E-007  -0.332616388E-007
   0.19231016997823050E-007  -0.331219852E-007
   0.19232557697790829E-007  -0.329797736E-007
   0.19234098397758609E-007  -0.328351213E-007
   0.19235639097726388E-007  -0.326890124E-007
   0.19237179797694168E-007  -0.325424061E-007
   0.19238720497661947E-007  -0.323954801E-007
   0.19240261197629727E-007  -0.322474101E-007
   0.19241801897597506E-007  -0.320973577E-007
   0.19243342597565286E-007  -0.319453051E-007
   0.19244883297533065E-007  -0.317921156E-007
   0.19246423997500844E-007  -0.316386632E-007
   0.19247964697468624E-007  -0.314850190E-007
   0.19249505397436403E-007  -0.313303730E-007
   0.19251046097404183E-007  -0.311740322E-007
   0.19252586797371962E-007  -0.310160218E-007
   0.19254127497339742E-007  -0.308569987E-007
   0.19255668197307521E-007  -0.306974499E-007
   0.19257208897275301E-007  -0.305371692E-007
   0.19258749597243080E-007  -0.303753751E-007
   0.19260290297210859E-007  -0.302116092E-007
   0.19261830997178639E-007  -0.300461167E-007
   0.19263371697146418E-007  -0.298794518E-007
   0.19264912397114198E-007  -0.297117566E-007
   0.19266453097081977E-007  -0.295425746E-007
   0.19267993797049757E-007  -0.293713391E-007
   0.19269534497017536E-007  -0.291980307E-007
   0.19271075196985316E-007  -0.290232158E-007
   0.19272615896953095E-007  -0.288474631E-007
   0.19274156596920874E-007  -0.286707582E-007
   0.19275697296888654E-007  -0.284926696E-007
   0.19277237996856433E-007  -0.283129040E-007
   0.19278778696824213E-007  -0.281317778E-007
   0.19280319396791992E-007  -0.279498380E-007
   0.19281860096759772E-007  -0.277673369E-007
   0.19283400796727551E-007  -0.275839565E-007
   0.19284941496695331E-007  -0.273992864E-007
   0.19286482196663110E-007  -0.272135434E-007
   0.19288022896630889E-007  -0.270273723E-007
   0.19289563596598669E-007  -0.268412368E-007
   0.19291104296566448E-007  -0.266548703E-007
   0.19292644996534228E-007  -0.264674540E-007
   0.19294185696502007E-007  -0.262784106E-007
   0.19295726396469787E-007  -0.260880739E-007
   0.19297267096437566E-007  -0.258972843E-007
   0.19298807796405346E-007  -0.257065143E-007
   0.19300348496373125E-007  -0.255151971E-007
   0.19301889196340904E-007  -0.253223167E-007
   0.19303429896308684E-007  -0.251273704E-007
   0.19304970596276463E-007  -0.249307774E-007
   0.19306511296244243E-007  -0.247334100E-007
   0.19308051996212022E-007  -0.245356713E-007
   0.19309592696179802E-007  -0.243370035E-007
   0.19311133396147581E-007  -0.241365949E-007
   0.19312674096115361E-007  -0.239341915E-007
   0.19314214796083140E-007  -0.237303865E-007
   0.19315755496050920E-007  -0.235259634E-007
   0.19317296196018699E-007  -0.233211139E-007
   0.19318836895986478E-007  -0.231154527E-007
   0.19320377595954258E-007  -0.229085408E-007
   0.19321918295922037E-007  -0.227004975E-007
   0.19323458995889817E-007  -0.224918590E-007
   0.19324999695857596E-007  -0.222830696E-007
   0.19326540395825376E-007  -0.220740048E-007
   0.19328081095793155E-007  -0.218642757E-007
   0.19329621795760935E-007  -0.216538645E-007
   0.19331162495728714E-007  -0.214431726E-007
   0.19332703195696493E-007  -0.212325997E-007
   0.19334243895664273E-007  -0.210219113E-007
   0.19335784595632052E-007  -0.208105124E-007
   0.19337325295599832E-007  -0.205980069E-007
   0.19338865995567611E-007  -0.203847392E-007
   0.19340406695535391E-007  -0.201714538E-007
   0.19341947395503170E-007  -0.199583390E-007
   0.19343488095470950E-007  -0.197447214E-007
   0.19345028795438729E-007  -0.195295762E-007
   0.19346569495406508E-007  -0.193126226E-007
   0.19348110195374288E-007  -0.190946157E-007
   0.19349650895342067E-007  -0.188765181E-007
   0.19351191595309847E-007  -0.186584668E-007
   0.19352732295277626E-007  -0.184395237E-007
   0.19354272995245406E-007  -0.182186835E-007
   0.19355813695213185E-007  -0.179959549E-007
   0.19357354395180965E-007  -0.177725106E-007
   0.19358895095148744E-007  -0.175495227E-007
   0.19360435795116523E-007  -0.173269967E-007
   0.19361976495084303E-007  -0.171038845E-007
   0.19363517195052082E-007  -0.168791665E-007
   0.19365057895019862E-007  -0.166530150E-007
   0.19366598594987641E-007  -0.164267107E-007
   0.19368139294955421E-007  -0.162014047E-007
   0.19369679994923200E-007  -0.159770988E-007
   0.19371220694890980E-007  -0.157526951E-007
   0.19372761394858759E-007  -0.155273021E-007
   0.19374302094826538E-007  -0.153009996E-007
   0.19375842794794318E-007  -0.150747095E-007
   0.19377383494762097E-007  -0.148491743E-007
   0.19378924194729877E-007  -0.146242325E-007
   0.19380464894697656E-007  -0.143990775E-007
   0.19382005594665436E-007  -0.141731329E-007
   0.19383546294633215E-007  -0.139465008E-007
   0.19385086994600995E-007  -0.137196068E-007
   0.19386627694568774E-007  -0.134925910E-007
   0.19388168394536553E-007  -0.132651481E-007
   0.19389709094504333E-007  -0.130369457E-007
   0.19391249794472112E-007  -0.128081217E-007
   0.19392790494439892E-007  -0.125789610E-007
   0.19394331194407671E-007  -0.123494894E-007
   0.19395871894375451E-007  -0.121192905E-007
   0.19397412594343230E-007  -0.118880141E-007
   0.19398953294311010E-007  -0.116559322E-007
   0.19400493994278789E-007  -0.114238707E-007
   0.19402034694246569E-007  -0.111924221E-007
   0.19403575394214348E-007  -0.109612479E-007
   0.19405116094182127E-007  -0.107293605E-007
   0.19406656794149907E-007  -0.104962705E-007
   0.19408197494117686E-007  -0.102626458E-007
   0.19409738194085466E-007  -0.100299085E-007
   0.19411278894053245E-007  -0.979876713E-008
   0.19412819594021025E-007  -0.956854507E-008
   0.19414360293988804E-007  -0.933783717E-008
   0.19415900993956584E-007  -0.910599507E-008
   0.19417441693924363E-007  -0.887388119E-008
   0.19418982393892142E-007  -0.864301519E-008
