t              LineCurrent.fdtd_Probe_Start_Ez_10_25_10.dat
   0.10347340983606762E-007  -0.144125781E+006
   0.10348881683574541E-007  -0.144338406E+006
   0.10350422383542321E-007  -0.144550078E+006
   0.10351963083510100E-007  -0.144760750E+006
   0.10353503783477880E-007  -0.144970391E+006
   0.10355044483445659E-007  -0.145178953E+006
   0.10356585183413439E-007  -0.145386422E+006
   0.10358125883381218E-007  -0.145592750E+006
   0.10359666583348998E-007  -0.145797891E+006
   0.10361207283316777E-007  -0.146001812E+006
   0.10362747983284556E-007  -0.146204469E+006
   0.10364288683252336E-007  -0.146405828E+006
   0.10365829383220115E-007  -0.146605859E+006
   0.10367370083187895E-007  -0.146804531E+006
   0.10368910783155674E-007  -0.147001797E+006
   0.10370451483123454E-007  -0.147197625E+006
   0.10371992183091233E-007  -0.147391969E+006
   0.10373532883059013E-007  -0.147584812E+006
   0.10375073583026792E-007  -0.147776125E+006
   0.10376614282994572E-007  -0.147965859E+006
   0.10378154982962351E-007  -0.148153984E+006
   0.10379695682930130E-007  -0.148340453E+006
   0.10381236382897910E-007  -0.148525250E+006
   0.10382777082865689E-007  -0.148708344E+006
   0.10384317782833469E-007  -0.148889688E+006
   0.10385858482801248E-007  -0.149069250E+006
   0.10387399182769028E-007  -0.149247016E+006
   0.10388939882736807E-007  -0.149422938E+006
   0.10390480582704587E-007  -0.149596984E+006
   0.10392021282672366E-007  -0.149769125E+006
   0.10393561982640145E-007  -0.149939344E+006
   0.10395102682607925E-007  -0.150107594E+006
   0.10396643382575704E-007  -0.150273844E+006
   0.10398184082543484E-007  -0.150438078E+006
   0.10399724782511263E-007  -0.150600266E+006
   0.10401265482479043E-007  -0.150760359E+006
   0.10402806182446822E-007  -0.150918344E+006
   0.10404346882414602E-007  -0.151074203E+006
   0.10405887582382381E-007  -0.151227891E+006
   0.10407428282350160E-007  -0.151379391E+006
   0.10408968982317940E-007  -0.151528672E+006
   0.10410509682285719E-007  -0.151675703E+006
   0.10412050382253499E-007  -0.151820469E+006
   0.10413591082221278E-007  -0.151962938E+006
   0.10415131782189058E-007  -0.152103078E+006
   0.10416672482156837E-007  -0.152240875E+006
   0.10418213182124617E-007  -0.152376297E+006
   0.10419753882092396E-007  -0.152509328E+006
   0.10421294582060175E-007  -0.152639938E+006
   0.10422835282027955E-007  -0.152768109E+006
   0.10424375981995734E-007  -0.152893828E+006
   0.10425916681963514E-007  -0.153017047E+006
   0.10427457381931293E-007  -0.153137766E+006
   0.10428998081899073E-007  -0.153255953E+006
   0.10430538781866852E-007  -0.153371594E+006
   0.10432079481834632E-007  -0.153484672E+006
   0.10433620181802411E-007  -0.153595156E+006
   0.10435160881770190E-007  -0.153703047E+006
   0.10436701581737970E-007  -0.153808297E+006
   0.10438242281705749E-007  -0.153910906E+006
   0.10439782981673529E-007  -0.154010859E+006
   0.10441323681641308E-007  -0.154108125E+006
   0.10442864381609088E-007  -0.154202703E+006
   0.10444405081576867E-007  -0.154294562E+006
   0.10445945781544647E-007  -0.154383703E+006
   0.10447486481512426E-007  -0.154470094E+006
   0.10449027181480205E-007  -0.154553734E+006
   0.10450567881447985E-007  -0.154634594E+006
   0.10452108581415764E-007  -0.154712672E+006
   0.10453649281383544E-007  -0.154787953E+006
   0.10455189981351323E-007  -0.154860438E+006
   0.10456730681319103E-007  -0.154930094E+006
   0.10458271381286882E-007  -0.154996906E+006
   0.10459812081254662E-007  -0.155060875E+006
   0.10461352781222441E-007  -0.155121984E+006
   0.10462893481190221E-007  -0.155180234E+006
   0.10464434181158000E-007  -0.155235609E+006
   0.10465974881125779E-007  -0.155288094E+006
   0.10467515581093559E-007  -0.155337688E+006
   0.10469056281061338E-007  -0.155384375E+006
   0.10470596981029118E-007  -0.155428156E+006
   0.10472137680996897E-007  -0.155469031E+006
   0.10473678380964677E-007  -0.155506984E+006
   0.10475219080932456E-007  -0.155542000E+006
   0.10476759780900236E-007  -0.155574094E+006
   0.10478300480868015E-007  -0.155603250E+006
   0.10479841180835794E-007  -0.155629453E+006
   0.10481381880803574E-007  -0.155652719E+006
   0.10482922580771353E-007  -0.155673031E+006
   0.10484463280739133E-007  -0.155690406E+006
   0.10486003980706912E-007  -0.155704828E+006
   0.10487544680674692E-007  -0.155716297E+006
   0.10489085380642471E-007  -0.155724797E+006
   0.10490626080610251E-007  -0.155730344E+006
   0.10492166780578030E-007  -0.155732938E+006
   0.10493707480545809E-007  -0.155732578E+006
   0.10495248180513589E-007  -0.155729266E+006
   0.10496788880481368E-007  -0.155723000E+006
   0.10498329580449148E-007  -0.155713797E+006
   0.10499870280416927E-007  -0.155701641E+006
   0.10501410980384707E-007  -0.155686547E+006
   0.10502951680352486E-007  -0.155668516E+006
   0.10504492380320266E-007  -0.155647547E+006
   0.10506033080288045E-007  -0.155623641E+006
   0.10507573780255824E-007  -0.155596812E+006
   0.10509114480223604E-007  -0.155567078E+006
   0.10510655180191383E-007  -0.155534422E+006
   0.10512195880159163E-007  -0.155498875E+006
   0.10513736580126942E-007  -0.155460422E+006
   0.10515277280094722E-007  -0.155419078E+006
   0.10516817980062501E-007  -0.155374859E+006
   0.10518358680030281E-007  -0.155327766E+006
   0.10519899379998060E-007  -0.155277812E+006
   0.10521440079965839E-007  -0.155225016E+006
   0.10522980779933619E-007  -0.155169375E+006
   0.10524521479901398E-007  -0.155110922E+006
   0.10526062179869178E-007  -0.155049641E+006
   0.10527602879836957E-007  -0.154985562E+006
   0.10529143579804737E-007  -0.154918688E+006
   0.10530684279772516E-007  -0.154849047E+006
   0.10532224979740296E-007  -0.154776641E+006
   0.10533765679708075E-007  -0.154701484E+006
   0.10535306379675854E-007  -0.154623594E+006
   0.10536847079643634E-007  -0.154542969E+006
   0.10538387779611413E-007  -0.154459641E+006
   0.10539928479579193E-007  -0.154373641E+006
   0.10541469179546972E-007  -0.154284969E+006
   0.10543009879514752E-007  -0.154193641E+006
   0.10544550579482531E-007  -0.154099688E+006
   0.10546091279450311E-007  -0.154003109E+006
   0.10547631979418090E-007  -0.153903938E+006
   0.10549172679385869E-007  -0.153802188E+006
   0.10550713379353649E-007  -0.153697875E+006
   0.10552254079321428E-007  -0.153591031E+006
   0.10553794779289208E-007  -0.153481672E+006
   0.10555335479256987E-007  -0.153369812E+006
   0.10556876179224767E-007  -0.153255469E+006
   0.10558416879192546E-007  -0.153138672E+006
   0.10559957579160326E-007  -0.153019438E+006
   0.10561498279128105E-007  -0.152897797E+006
   0.10563038979095885E-007  -0.152773766E+006
   0.10564579679063664E-007  -0.152647391E+006
   0.10566120379031443E-007  -0.152518672E+006
   0.10567661078999223E-007  -0.152387641E+006
   0.10569201778967002E-007  -0.152254328E+006
   0.10570742478934782E-007  -0.152118750E+006
   0.10572283178902561E-007  -0.151980938E+006
   0.10573823878870341E-007  -0.151840906E+006
   0.10575364578838120E-007  -0.151698688E+006
   0.10576905278805900E-007  -0.151554312E+006
   0.10578445978773679E-007  -0.151407812E+006
   0.10579986678741458E-007  -0.151259203E+006
   0.10581527378709238E-007  -0.151108516E+006
   0.10583068078677017E-007  -0.150955797E+006
   0.10584608778644797E-007  -0.150801062E+006
   0.10586149478612576E-007  -0.150644328E+006
   0.10587690178580356E-007  -0.150485641E+006
   0.10589230878548135E-007  -0.150325031E+006
   0.10590771578515915E-007  -0.150162516E+006
   0.10592312278483694E-007  -0.149998141E+006
   0.10593852978451473E-007  -0.149831922E+006
   0.10595393678419253E-007  -0.149663906E+006
   0.10596934378387032E-007  -0.149494109E+006
   0.10598475078354812E-007  -0.149322578E+006
   0.10600015778322591E-007  -0.149149328E+006
   0.10601556478290371E-007  -0.148974391E+006
   0.10603097178258150E-007  -0.148797812E+006
   0.10604637878225930E-007  -0.148619625E+006
   0.10606178578193709E-007  -0.148439859E+006
   0.10607719278161488E-007  -0.148258562E+006
   0.10609259978129268E-007  -0.148075750E+006
   0.10610800678097047E-007  -0.147891469E+006
   0.10612341378064827E-007  -0.147705734E+006
   0.10613882078032606E-007  -0.147518594E+006
   0.10615422778000386E-007  -0.147330078E+006
   0.10616963477968165E-007  -0.147140219E+006
   0.10618504177935945E-007  -0.146949062E+006
   0.10620044877903724E-007  -0.146756641E+006
   0.10621585577871503E-007  -0.146562984E+006
   0.10623126277839283E-007  -0.146368141E+006
   0.10624666977807062E-007  -0.146172125E+006
   0.10626207677774842E-007  -0.145975000E+006
   0.10627748377742621E-007  -0.145776781E+006
   0.10629289077710401E-007  -0.145577516E+006
   0.10630829777678180E-007  -0.145377250E+006
   0.10632370477645960E-007  -0.145176016E+006
   0.10633911177613739E-007  -0.144973828E+006
   0.10635451877581518E-007  -0.144770750E+006
   0.10636992577549298E-007  -0.144566812E+006
   0.10638533277517077E-007  -0.144362047E+006
   0.10640073977484857E-007  -0.144156484E+006
   0.10641614677452636E-007  -0.143950172E+006
   0.10643155377420416E-007  -0.143743156E+006
   0.10644696077388195E-007  -0.143535469E+006
   0.10646236777355975E-007  -0.143327156E+006
   0.10647777477323754E-007  -0.143118250E+006
   0.10649318177291534E-007  -0.142908781E+006
   0.10650858877259313E-007  -0.142698797E+006
   0.10652399577227092E-007  -0.142488328E+006
   0.10653940277194872E-007  -0.142277422E+006
   0.10655480977162651E-007  -0.142066125E+006
   0.10657021677130431E-007  -0.141854453E+006
   0.10658562377098210E-007  -0.141642469E+006
   0.10660103077065990E-007  -0.141430203E+006
   0.10661643777033769E-007  -0.141217688E+006
   0.10663184477001549E-007  -0.141004969E+006
   0.10664725176969328E-007  -0.140792078E+006
   0.10666265876937107E-007  -0.140579062E+006
   0.10667806576904887E-007  -0.140365969E+006
   0.10669347276872666E-007  -0.140152828E+006
   0.10670887976840446E-007  -0.139939672E+006
   0.10672428676808225E-007  -0.139726547E+006
   0.10673969376776005E-007  -0.139513484E+006
   0.10675510076743784E-007  -0.139300531E+006
   0.10677050776711564E-007  -0.139087734E+006
   0.10678591476679343E-007  -0.138875125E+006
   0.10680132176647122E-007  -0.138662734E+006
   0.10681672876614902E-007  -0.138450609E+006
   0.10683213576582681E-007  -0.138238781E+006
   0.10684754276550461E-007  -0.138027297E+006
   0.10686294976518240E-007  -0.137816203E+006
   0.10687835676486020E-007  -0.137605531E+006
   0.10689376376453799E-007  -0.137395312E+006
   0.10690917076421579E-007  -0.137185594E+006
   0.10692457776389358E-007  -0.136976406E+006
   0.10693998476357137E-007  -0.136767797E+006
   0.10695539176324917E-007  -0.136559797E+006
   0.10697079876292696E-007  -0.136352453E+006
   0.10698620576260476E-007  -0.136145797E+006
   0.10700161276228255E-007  -0.135939859E+006
   0.10701701976196035E-007  -0.135734688E+006
   0.10703242676163814E-007  -0.135530312E+006
   0.10704783376131594E-007  -0.135326766E+006
   0.10706324076099373E-007  -0.135124109E+006
   0.10707864776067152E-007  -0.134922359E+006
   0.10709405476034932E-007  -0.134721562E+006
   0.10710946176002711E-007  -0.134521750E+006
   0.10712486875970491E-007  -0.134322953E+006
   0.10714027575938270E-007  -0.134125219E+006
   0.10715568275906050E-007  -0.133928578E+006
   0.10717108975873829E-007  -0.133733078E+006
   0.10718649675841609E-007  -0.133538734E+006
   0.10720190375809388E-007  -0.133345594E+006
   0.10721731075777167E-007  -0.133153688E+006
   0.10723271775744947E-007  -0.132963062E+006
   0.10724812475712726E-007  -0.132773734E+006
   0.10726353175680506E-007  -0.132585750E+006
   0.10727893875648285E-007  -0.132399141E+006
   0.10729434575616065E-007  -0.132213922E+006
   0.10730975275583844E-007  -0.132030141E+006
   0.10732515975551624E-007  -0.131847844E+006
   0.10734056675519403E-007  -0.131667047E+006
   0.10735597375487183E-007  -0.131487797E+006
   0.10737138075454962E-007  -0.131310125E+006
   0.10738678775422741E-007  -0.131134062E+006
   0.10740219475390521E-007  -0.130959633E+006
   0.10741760175358300E-007  -0.130786867E+006
   0.10743300875326080E-007  -0.130615805E+006
   0.10744841575293859E-007  -0.130446469E+006
   0.10746382275261639E-007  -0.130278891E+006
   0.10747922975229418E-007  -0.130113102E+006
   0.10749463675197198E-007  -0.129949133E+006
   0.10751004375164977E-007  -0.129787016E+006
   0.10752545075132756E-007  -0.129626781E+006
   0.10754085775100536E-007  -0.129468453E+006
   0.10755626475068315E-007  -0.129312062E+006
   0.10757167175036095E-007  -0.129157633E+006
   0.10758707875003874E-007  -0.129005195E+006
   0.10760248574971654E-007  -0.128854773E+006
   0.10761789274939433E-007  -0.128706398E+006
   0.10763329974907213E-007  -0.128560102E+006
   0.10764870674874992E-007  -0.128415906E+006
   0.10766411374842771E-007  -0.128273836E+006
   0.10767952074810551E-007  -0.128133914E+006
   0.10769492774778330E-007  -0.127996164E+006
   0.10771033474746110E-007  -0.127860617E+006
   0.10772574174713889E-007  -0.127727289E+006
   0.10774114874681669E-007  -0.127596211E+006
   0.10775655574649448E-007  -0.127467398E+006
   0.10777196274617228E-007  -0.127340883E+006
   0.10778736974585007E-007  -0.127216688E+006
   0.10780277674552786E-007  -0.127094828E+006
   0.10781818374520566E-007  -0.126975328E+006
   0.10783359074488345E-007  -0.126858211E+006
   0.10784899774456125E-007  -0.126743492E+006
   0.10786440474423904E-007  -0.126631195E+006
   0.10787981174391684E-007  -0.126521336E+006
   0.10789521874359463E-007  -0.126413938E+006
   0.10791062574327243E-007  -0.126309016E+006
   0.10792603274295022E-007  -0.126206594E+006
   0.10794143974262801E-007  -0.126106688E+006
   0.10795684674230581E-007  -0.126009320E+006
   0.10797225374198360E-007  -0.125914500E+006
   0.10798766074166140E-007  -0.125822242E+006
   0.10800306774133919E-007  -0.125732570E+006
   0.10801847474101699E-007  -0.125645492E+006
   0.10803388174069478E-007  -0.125561023E+006
   0.10804928874037258E-007  -0.125479180E+006
   0.10806469574005037E-007  -0.125399977E+006
   0.10808010273972816E-007  -0.125323430E+006
   0.10809550973940596E-007  -0.125249555E+006
   0.10811091673908375E-007  -0.125178367E+006
   0.10812632373876155E-007  -0.125109867E+006
   0.10814173073843934E-007  -0.125044070E+006
   0.10815713773811714E-007  -0.124980984E+006
   0.10817254473779493E-007  -0.124920625E+006
   0.10818795173747273E-007  -0.124863000E+006
   0.10820335873715052E-007  -0.124808125E+006
   0.10821876573682832E-007  -0.124756008E+006
   0.10823417273650611E-007  -0.124706648E+006
   0.10824957973618390E-007  -0.124660055E+006
   0.10826498673586170E-007  -0.124616242E+006
   0.10828039373553949E-007  -0.124575219E+006
   0.10829580073521729E-007  -0.124536984E+006
   0.10831120773489508E-007  -0.124501547E+006
   0.10832661473457288E-007  -0.124468914E+006
   0.10834202173425067E-007  -0.124439094E+006
   0.10835742873392847E-007  -0.124412078E+006
   0.10837283573360626E-007  -0.124387883E+006
   0.10838824273328405E-007  -0.124366508E+006
   0.10840364973296185E-007  -0.124347953E+006
   0.10841905673263964E-007  -0.124332227E+006
   0.10843446373231744E-007  -0.124319320E+006
   0.10844987073199523E-007  -0.124309242E+006
   0.10846527773167303E-007  -0.124302000E+006
   0.10848068473135082E-007  -0.124297586E+006
   0.10849609173102862E-007  -0.124296000E+006
   0.10851149873070641E-007  -0.124297242E+006
   0.10852690573038420E-007  -0.124301305E+006
   0.10854231273006200E-007  -0.124308195E+006
   0.10855771972973979E-007  -0.124317906E+006
   0.10857312672941759E-007  -0.124330430E+006
   0.10858853372909538E-007  -0.124345773E+006
   0.10860394072877318E-007  -0.124363930E+006
   0.10861934772845097E-007  -0.124384898E+006
   0.10863475472812877E-007  -0.124408664E+006
   0.10865016172780656E-007  -0.124435227E+006
   0.10866556872748435E-007  -0.124464586E+006
   0.10868097572716215E-007  -0.124496727E+006
   0.10869638272683994E-007  -0.124531648E+006
   0.10871178972651774E-007  -0.124569336E+006
   0.10872719672619553E-007  -0.124609781E+006
   0.10874260372587333E-007  -0.124652977E+006
   0.10875801072555112E-007  -0.124698922E+006
   0.10877341772522892E-007  -0.124747602E+006
   0.10878882472490671E-007  -0.124799008E+006
   0.10880423172458450E-007  -0.124853125E+006
   0.10881963872426230E-007  -0.124909945E+006
   0.10883504572394009E-007  -0.124969461E+006
   0.10885045272361789E-007  -0.125031656E+006
   0.10886585972329568E-007  -0.125096523E+006
