t              LineCurrent.fdtd_Bulk probe_Jz_9_23_20__10_26_20.dat
   0.17751945028754781E-007   0.224167034E-001
   0.17753485728722561E-007   0.226058923E-001
   0.17755026428690340E-007   0.227908567E-001
   0.17756567128658120E-007   0.229716562E-001
   0.17758107828625899E-007   0.231482610E-001
   0.17759648528593679E-007   0.233205426E-001
   0.17761189228561458E-007   0.234883763E-001
   0.17762729928529238E-007   0.236516558E-001
   0.17764270628497017E-007   0.238104351E-001
   0.17765811328464796E-007   0.239648055E-001
   0.17767352028432576E-007   0.241148137E-001
   0.17768892728400355E-007   0.242603961E-001
   0.17770433428368135E-007   0.244014338E-001
   0.17771974128335914E-007   0.245378036E-001
   0.17773514828303694E-007   0.246694796E-001
   0.17775055528271473E-007   0.247965306E-001
   0.17776596228239253E-007   0.249190424E-001
   0.17778136928207032E-007   0.250370018E-001
   0.17779677628174811E-007   0.251502804E-001
   0.17781218328142591E-007   0.252587739E-001
   0.17782759028110370E-007   0.253624581E-001
   0.17784299728078150E-007   0.254613813E-001
   0.17785840428045929E-007   0.255556628E-001
   0.17787381128013709E-007   0.256453156E-001
   0.17788921827981488E-007   0.257302430E-001
   0.17790462527949268E-007   0.258102771E-001
   0.17792003227917047E-007   0.258853808E-001
   0.17793543927884826E-007   0.259555969E-001
   0.17795084627852606E-007   0.260210503E-001
   0.17796625327820385E-007   0.260818452E-001
   0.17798166027788165E-007   0.261379145E-001
   0.17799706727755944E-007   0.261890665E-001
   0.17801247427723724E-007   0.262352079E-001
   0.17802788127691503E-007   0.262763575E-001
   0.17804328827659283E-007   0.263126455E-001
   0.17805869527627062E-007   0.263442155E-001
   0.17807410227594841E-007   0.263710693E-001
   0.17808950927562621E-007   0.263931025E-001
   0.17810491627530400E-007   0.264101289E-001
   0.17812032327498180E-007   0.264220648E-001
   0.17813573027465959E-007   0.264290180E-001
   0.17815113727433739E-007   0.264311321E-001
   0.17816654427401518E-007   0.264285244E-001
   0.17818195127369298E-007   0.264211632E-001
   0.17819735827337077E-007   0.264089219E-001
   0.17821276527304857E-007   0.263916887E-001
   0.17822817227272636E-007   0.263694450E-001
   0.17824357927240415E-007   0.263423156E-001
   0.17825898627208195E-007   0.263104383E-001
   0.17827439327175974E-007   0.262738466E-001
   0.17828980027143754E-007   0.262324587E-001
   0.17830520727111533E-007   0.261861943E-001
   0.17832061427079313E-007   0.261349976E-001
   0.17833602127047092E-007   0.260789450E-001
   0.17835142827014872E-007   0.260181464E-001
   0.17836683526982651E-007   0.259526521E-001
   0.17838224226950430E-007   0.258824341E-001
   0.17839764926918210E-007   0.258074161E-001
   0.17841305626885989E-007   0.257275514E-001
   0.17842846326853769E-007   0.256428868E-001
   0.17844387026821548E-007   0.255535319E-001
   0.17845927726789328E-007   0.254596192E-001
   0.17847468426757107E-007   0.253611747E-001
   0.17849009126724887E-007   0.252581220E-001
   0.17850549826692666E-007   0.251503810E-001
   0.17852090526660445E-007   0.250378922E-001
   0.17853631226628225E-007   0.249207169E-001
   0.17855171926596004E-007   0.247990005E-001
   0.17856712626563784E-007   0.246728566E-001
   0.17858253326531563E-007   0.245422963E-001
   0.17859794026499343E-007   0.244072862E-001
   0.17861334726467122E-007   0.242677815E-001
   0.17862875426434902E-007   0.241237637E-001
   0.17864416126402681E-007   0.239752959E-001
   0.17865956826370460E-007   0.238224771E-001
   0.17867497526338240E-007   0.236653779E-001
   0.17869038226306019E-007   0.235039927E-001
   0.17870578926273799E-007   0.233383067E-001
   0.17872119626241578E-007   0.231683254E-001
   0.17873660326209358E-007   0.229941048E-001
   0.17875201026177137E-007   0.228157900E-001
   0.17876741726144917E-007   0.226334240E-001
   0.17878282426112696E-007   0.224469677E-001
   0.17879823126080475E-007   0.222563352E-001
   0.17881363826048255E-007   0.220615156E-001
   0.17882904526016034E-007   0.218625963E-001
   0.17884445225983814E-007   0.216597561E-001
   0.17885985925951593E-007   0.214531627E-001
   0.17887526625919373E-007   0.212428086E-001
   0.17889067325887152E-007   0.210285969E-001
   0.17890608025854932E-007   0.208104607E-001
   0.17892148725822711E-007   0.205884427E-001
   0.17893689425790490E-007   0.203627069E-001
   0.17895230125758270E-007   0.201334152E-001
   0.17896770825726049E-007   0.199006535E-001
   0.17898311525693829E-007   0.196643379E-001
   0.17899852225661608E-007   0.194243826E-001
   0.17901392925629388E-007   0.191807467E-001
   0.17902933625597167E-007   0.189335458E-001
   0.17904474325564947E-007   0.186829660E-001
   0.17906015025532726E-007   0.184291564E-001
   0.17907555725500506E-007   0.181721635E-001
   0.17909096425468285E-007   0.179118961E-001
   0.17910637125436064E-007   0.176483002E-001
   0.17912177825403844E-007   0.173814632E-001
   0.17913718525371623E-007   0.171115138E-001
   0.17915259225339403E-007   0.168386176E-001
   0.17916799925307182E-007   0.165628027E-001
   0.17918340625274962E-007   0.162840541E-001
   0.17919881325242741E-007   0.160023570E-001
   0.17921422025210521E-007   0.157177113E-001
   0.17922962725178300E-007   0.154301738E-001
   0.17924503425146079E-007   0.151398741E-001
   0.17926044125113859E-007   0.148469293E-001
   0.17927584825081638E-007   0.145514077E-001
   0.17929125525049418E-007   0.142533220E-001
   0.17930666225017197E-007   0.139526892E-001
   0.17932206924984977E-007   0.136495465E-001
   0.17933747624952756E-007   0.133439684E-001
   0.17935288324920536E-007   0.130360564E-001
   0.17936829024888315E-007   0.127258832E-001
   0.17938369724856094E-007   0.124134962E-001
   0.17939910424823874E-007   0.120989019E-001
   0.17941451124791653E-007   0.117821358E-001
   0.17942991824759433E-007   0.114632780E-001
   0.17944532524727212E-007   0.111424346E-001
   0.17946073224694992E-007   0.108196875E-001
   0.17947613924662771E-007   0.104950741E-001
   0.17949154624630551E-007   0.101686055E-001
   0.17950695324598330E-007   0.984031335E-002
   0.17952236024566109E-007   0.951030198E-002
   0.17953776724533889E-007   0.917864591E-002
   0.17955317424501668E-007   0.884548575E-002
   0.17956858124469448E-007   0.851086807E-002
   0.17958398824437227E-007   0.817476772E-002
   0.17959939524405007E-007   0.783720519E-002
   0.17961480224372786E-007   0.749823917E-002
   0.17963020924340566E-007   0.715798791E-002
   0.17964561624308345E-007   0.681658788E-002
   0.17966102324276124E-007   0.647410285E-002
   0.17967643024243904E-007   0.613058591E-002
   0.17969183724211683E-007   0.578603195E-002
   0.17970724424179463E-007   0.544042140E-002
   0.17972265124147242E-007   0.509379804E-002
   0.17973805824115022E-007   0.474633509E-002
   0.17975346524082801E-007   0.439818390E-002
   0.17976887224050581E-007   0.404947437E-002
   0.17978427924018360E-007   0.370018673E-002
   0.17979968623986139E-007   0.335029094E-002
   0.17981509323953919E-007   0.299981493E-002
   0.17983050023921698E-007   0.264884392E-002
   0.17984590723889478E-007   0.229750574E-002
   0.17986131423857257E-007   0.194592855E-002
   0.17987672123825037E-007   0.159416301E-002
   0.17989212823792816E-007   0.124219526E-002
   0.17990753523760596E-007   0.890023424E-003
   0.17992294223728375E-007   0.537708402E-003
   0.17993834923696155E-007   0.185344121E-003
   0.17995375623663934E-007  -0.166919504E-003
   0.17996916323631713E-007  -0.518978690E-003
   0.17998457023599493E-007  -0.870752963E-003
   0.17999997723567272E-007  -0.122217881E-002
   0.18001538423535052E-007  -0.157329824E-002
   0.18003079123502831E-007  -0.192411686E-002
   0.18004619823470611E-007  -0.227457890E-002
   0.18006160523438390E-007  -0.262454106E-002
   0.18007701223406170E-007  -0.297383801E-002
   0.18009241923373949E-007  -0.332233822E-002
   0.18010782623341728E-007  -0.367003493E-002
   0.18012323323309508E-007  -0.401697634E-002
   0.18013864023277287E-007  -0.436320528E-002
   0.18015404723245067E-007  -0.470865611E-002
   0.18016945423212846E-007  -0.505317422E-002
   0.18018486123180626E-007  -0.539658405E-002
   0.18020026823148405E-007  -0.573876873E-002
   0.18021567523116185E-007  -0.607972313E-002
   0.18023108223083964E-007  -0.641950173E-002
   0.18024648923051743E-007  -0.675808778E-002
   0.18026189623019523E-007  -0.709540956E-002
   0.18027730322987302E-007  -0.743132643E-002
   0.18029271022955082E-007  -0.776570151E-002
   0.18030811722922861E-007  -0.809848588E-002
   0.18032352422890641E-007  -0.842970982E-002
   0.18033893122858420E-007  -0.875935145E-002
   0.18035433822826200E-007  -0.908733532E-002
   0.18036974522793979E-007  -0.941351429E-002
   0.18038515222761758E-007  -0.973776914E-002
   0.18040055922729538E-007  -0.100601120E-001
   0.18041596622697317E-007  -0.103805596E-001
   0.18043137322665097E-007  -0.106991148E-001
   0.18044678022632876E-007  -0.110156815E-001
   0.18046218722600656E-007  -0.113301054E-001
   0.18047759422568435E-007  -0.116422325E-001
   0.18049300122536215E-007  -0.119520379E-001
   0.18050840822503994E-007  -0.122595718E-001
   0.18052381522471773E-007  -0.125648519E-001
   0.18053922222439553E-007  -0.128678363E-001
   0.18055462922407332E-007  -0.131684290E-001
   0.18057003622375112E-007  -0.134664662E-001
   0.18058544322342891E-007  -0.137618324E-001
   0.18060085022310671E-007  -0.140545070E-001
   0.18061625722278450E-007  -0.143445497E-001
   0.18063166422246230E-007  -0.146319838E-001
   0.18064707122214009E-007  -0.149167506E-001
   0.18066247822181788E-007  -0.151987150E-001
   0.18067788522149568E-007  -0.154777262E-001
   0.18069329222117347E-007  -0.157537032E-001
   0.18070869922085127E-007  -0.160266422E-001
   0.18072410622052906E-007  -0.162965581E-001
   0.18073951322020686E-007  -0.165634844E-001
   0.18075492021988465E-007  -0.168273915E-001
   0.18077032721956245E-007  -0.170881897E-001
   0.18078573421924024E-007  -0.173457749E-001
   0.18080114121891804E-007  -0.176000297E-001
   0.18081654821859583E-007  -0.178509466E-001
   0.18083195521827362E-007  -0.180985201E-001
   0.18084736221795142E-007  -0.183427408E-001
   0.18086276921762921E-007  -0.185835995E-001
   0.18087817621730701E-007  -0.188210011E-001
   0.18089358321698480E-007  -0.190548319E-001
   0.18090899021666260E-007  -0.192850083E-001
   0.18092439721634039E-007  -0.195115469E-001
   0.18093980421601819E-007  -0.197345018E-001
   0.18095521121569598E-007  -0.199538730E-001
   0.18097061821537377E-007  -0.201696176E-001
   0.18098602521505157E-007  -0.203816220E-001
   0.18100143221472936E-007  -0.205897670E-001
   0.18101683921440716E-007  -0.207939930E-001
   0.18103224621408495E-007  -0.209943131E-001
   0.18104765321376275E-007  -0.211907737E-001
   0.18106306021344054E-007  -0.213833787E-001
   0.18107846721311834E-007  -0.215719920E-001
   0.18109387421279613E-007  -0.217565298E-001
   0.18110928121247392E-007  -0.219369531E-001
   0.18112468821215172E-007  -0.221133400E-001
   0.18114009521182951E-007  -0.222857501E-001
   0.18115550221150731E-007  -0.224541482E-001
   0.18117090921118510E-007  -0.226184539E-001
   0.18118631621086290E-007  -0.227785148E-001
   0.18120172321054069E-007  -0.229342151E-001
   0.18121713021021849E-007  -0.230855737E-001
   0.18123253720989628E-007  -0.232326593E-001
   0.18124794420957407E-007  -0.233755447E-001
   0.18126335120925187E-007  -0.235142186E-001
   0.18127875820892966E-007  -0.236485526E-001
   0.18129416520860746E-007  -0.237784386E-001
   0.18130957220828525E-007  -0.239038579E-001
   0.18132497920796305E-007  -0.240248945E-001
   0.18134038620764084E-007  -0.241416208E-001
   0.18135579320731864E-007  -0.242540054E-001
   0.18137120020699643E-007  -0.243619494E-001
   0.18138660720667422E-007  -0.244653076E-001
   0.18140201420635202E-007  -0.245640054E-001
   0.18141742120602981E-007  -0.246581249E-001
   0.18143282820570761E-007  -0.247477926E-001
   0.18144823520538540E-007  -0.248330832E-001
   0.18146364220506320E-007  -0.249139126E-001
   0.18147904920474099E-007  -0.249901637E-001
   0.18149445620441879E-007  -0.250617377E-001
   0.18150986320409658E-007  -0.251285844E-001
   0.18152527020377437E-007  -0.251907706E-001
   0.18154067720345217E-007  -0.252483897E-001
   0.18155608420312996E-007  -0.253014807E-001
   0.18157149120280776E-007  -0.253499988E-001
   0.18158689820248555E-007  -0.253938567E-001
   0.18160230520216335E-007  -0.254329816E-001
   0.18161771220184114E-007  -0.254673641E-001
   0.18163311920151894E-007  -0.254970826E-001
   0.18164852620119673E-007  -0.255222339E-001
   0.18166393320087453E-007  -0.255428217E-001
   0.18167934020055232E-007  -0.255588237E-001
   0.18169474720023011E-007  -0.255701412E-001
   0.18171015419990791E-007  -0.255767033E-001
   0.18172556119958570E-007  -0.255785100E-001
   0.18174096819926350E-007  -0.255756211E-001
   0.18175637519894129E-007  -0.255681425E-001
   0.18177178219861909E-007  -0.255561117E-001
   0.18178718919829688E-007  -0.255394485E-001
   0.18180259619797468E-007  -0.255180579E-001
   0.18181800319765247E-007  -0.254919324E-001
   0.18183341019733026E-007  -0.254611429E-001
   0.18184881719700806E-007  -0.254257824E-001
   0.18186422419668585E-007  -0.253858920E-001
   0.18187963119636365E-007  -0.253414344E-001
   0.18189503819604144E-007  -0.252923407E-001
   0.18191044519571924E-007  -0.252385698E-001
   0.18192585219539703E-007  -0.251801293E-001
   0.18194125919507483E-007  -0.251171570E-001
   0.18195666619475262E-007  -0.250497349E-001
   0.18197207319443041E-007  -0.249778740E-001
   0.18198748019410821E-007  -0.249014962E-001
   0.18200288719378600E-007  -0.248205215E-001
   0.18201829419346380E-007  -0.247349739E-001
   0.18203370119314159E-007  -0.246449355E-001
   0.18204910819281939E-007  -0.245505013E-001
   0.18206451519249718E-007  -0.244516823E-001
   0.18207992219217498E-007  -0.243484415E-001
   0.18209532919185277E-007  -0.242407378E-001
   0.18211073619153056E-007  -0.241285972E-001
   0.18212614319120836E-007  -0.240121018E-001
   0.18214155019088615E-007  -0.238913633E-001
   0.18215695719056395E-007  -0.237664208E-001
   0.18217236419024174E-007  -0.236372389E-001
   0.18218777118991954E-007  -0.235037562E-001
   0.18220317818959733E-007  -0.233659241E-001
   0.18221858518927513E-007  -0.232238267E-001
   0.18223399218895292E-007  -0.230775829E-001
   0.18224939918863071E-007  -0.229272749E-001
   0.18226480618830851E-007  -0.227729063E-001
   0.18228021318798630E-007  -0.226144530E-001
   0.18229562018766410E-007  -0.224518962E-001
   0.18231102718734189E-007  -0.222852752E-001
   0.18232643418701969E-007  -0.221146885E-001
   0.18234184118669748E-007  -0.219401978E-001
   0.18235724818637528E-007  -0.217618179E-001
   0.18237265518605307E-007  -0.215795282E-001
   0.18238806218573086E-007  -0.213933084E-001
   0.18240346918540866E-007  -0.212032050E-001
   0.18241887618508645E-007  -0.210093111E-001
   0.18243428318476425E-007  -0.208117403E-001
   0.18244969018444204E-007  -0.206105169E-001
   0.18246509718411984E-007  -0.204056464E-001
   0.18248050418379763E-007  -0.201970655E-001
   0.18249591118347543E-007  -0.199848004E-001
   0.18251131818315322E-007  -0.197689384E-001
   0.18252672518283101E-007  -0.195495952E-001
   0.18254213218250881E-007  -0.193268806E-001
   0.18255753918218660E-007  -0.191008225E-001
   0.18257294618186440E-007  -0.188714266E-001
   0.18258835318154219E-007  -0.186386425E-001
   0.18260376018121999E-007  -0.184024833E-001
   0.18261916718089778E-007  -0.181629974E-001
   0.18263457418057558E-007  -0.179203153E-001
   0.18264998118025337E-007  -0.176745486E-001
   0.18266538817993117E-007  -0.174257644E-001
   0.18268079517960896E-007  -0.171739738E-001
   0.18269620217928675E-007  -0.169190932E-001
   0.18271160917896455E-007  -0.166611224E-001
   0.18272701617864234E-007  -0.164001286E-001
   0.18274242317832014E-007  -0.161362775E-001
   0.18275783017799793E-007  -0.158696957E-001
   0.18277323717767573E-007  -0.156004410E-001
   0.18278864417735352E-007  -0.153284799E-001
   0.18280405117703132E-007  -0.150537649E-001
   0.18281945817670911E-007  -0.147763388E-001
   0.18283486517638690E-007  -0.144963311E-001
   0.18285027217606470E-007  -0.142138684E-001
   0.18286567917574249E-007  -0.139290253E-001
   0.18288108617542029E-007  -0.136418054E-001
   0.18289649317509808E-007  -0.133521575E-001
   0.18291190017477588E-007  -0.130601255E-001
   0.18292730717445367E-007  -0.127658509E-001
   0.18294271417413147E-007  -0.124694193E-001
   0.18295812117380926E-007  -0.121708903E-001
   0.18297352817348705E-007  -0.118702874E-001
   0.18298893517316485E-007  -0.115676215E-001
   0.18300434217284264E-007  -0.112629337E-001
   0.18301974917252044E-007  -0.109563228E-001
   0.18303515617219823E-007  -0.106479181E-001
   0.18305056317187603E-007  -0.103377821E-001
   0.18306597017155382E-007  -0.100258980E-001
   0.18308137717123162E-007  -0.971227139E-002
   0.18309678417090941E-007  -0.939693395E-002
   0.18311219117058720E-007  -0.908001047E-002
   0.18312759817026500E-007  -0.876163132E-002
   0.18314300516994279E-007  -0.844190270E-002
   0.18315841216962059E-007  -0.812084693E-002
   0.18317381916929838E-007  -0.779843843E-002
   0.18318922616897618E-007  -0.747467531E-002
   0.18320463316865397E-007  -0.714959810E-002
   0.18322004016833177E-007  -0.682334276E-002
   0.18323544716800956E-007  -0.649605412E-002
   0.18325085416768735E-007  -0.616783230E-002
   0.18326626116736515E-007  -0.583872246E-002
   0.18328166816704294E-007  -0.550872367E-002
   0.18329707516672074E-007  -0.517777726E-002
   0.18331248216639853E-007  -0.484594610E-002
   0.18332788916607633E-007  -0.451335171E-002
   0.18334329616575412E-007  -0.418016966E-002
   0.18335870316543192E-007  -0.384649192E-002
   0.18337411016510971E-007  -0.351236016E-002
   0.18338951716478750E-007  -0.317771407E-002
   0.18340492416446530E-007  -0.284248916E-002
   0.18342033116414309E-007  -0.250674807E-002
   0.18343573816382089E-007  -0.217067474E-002
   0.18345114516349868E-007  -0.183448615E-002
   0.18346655216317648E-007  -0.149832561E-002
   0.18348195916285427E-007  -0.116219185E-002
   0.18349736616253207E-007  -0.825986674E-003
   0.18351277316220986E-007  -0.489622878E-003
   0.18352818016188766E-007  -0.153154178E-003
   0.18354358716156545E-007   0.183205615E-003
   0.18355899416124324E-007   0.519239460E-003
   0.18357440116092104E-007   0.854836078E-003
   0.18358980816059883E-007   0.119002943E-002
   0.18360521516027663E-007   0.152492931E-002
   0.18362062215995442E-007   0.185955095E-002
   0.18363602915963222E-007   0.219377130E-002
   0.18365143615931001E-007   0.252737803E-002
   0.18366684315898781E-007   0.286021666E-002
   0.18368225015866560E-007   0.319221895E-002
   0.18369765715834339E-007   0.352346315E-002
   0.18371306415802119E-007   0.385404192E-002
   0.18372847115769898E-007   0.418387912E-002
   0.18374387815737678E-007   0.451281667E-002
   0.18375928515705457E-007   0.484064268E-002
   0.18377469215673237E-007   0.516726403E-002
   0.18379009915641016E-007   0.549271703E-002
   0.18380550615608796E-007   0.581707992E-002
   0.18382091315576575E-007   0.614035595E-002
   0.18383632015544354E-007   0.646249298E-002
   0.18385172715512134E-007   0.678330380E-002
   0.18386713415479913E-007   0.710257329E-002
   0.18388254115447693E-007   0.742021063E-002
   0.18389794815415472E-007   0.773624750E-002
   0.18391335515383252E-007   0.805077050E-002
   0.18392876215351031E-007   0.836381968E-002
   0.18394416915318811E-007   0.867530331E-002
   0.18395957615286590E-007   0.898504816E-002
   0.18397498315254369E-007   0.929285586E-002
   0.18399039015222149E-007   0.959864073E-002
   0.18400579715189928E-007   0.990246795E-002
   0.18402120415157708E-007   0.102044139E-001
   0.18403661115125487E-007   0.105044814E-001
   0.18405201815093267E-007   0.108025298E-001
   0.18406742515061046E-007   0.110983709E-001
   0.18408283215028826E-007   0.113918921E-001
   0.18409823914996605E-007   0.116830943E-001
   0.18411364614964384E-007   0.119720474E-001
   0.18412905314932164E-007   0.122588398E-001
   0.18414446014899943E-007   0.125433728E-001
   0.18415986714867723E-007   0.128254229E-001
   0.18417527414835502E-007   0.131047759E-001
   0.18419068114803282E-007   0.133813787E-001
   0.18420608814771061E-007   0.136553254E-001
   0.18422149514738841E-007   0.139267696E-001
   0.18423690214706620E-007   0.141957328E-001
   0.18425230914674399E-007   0.144621124E-001
   0.18426771614642179E-007   0.147256637E-001
   0.18428312314609958E-007   0.149861816E-001
   0.18429853014577738E-007   0.152436169E-001
   0.18431393714545517E-007   0.154980589E-001
   0.18432934414513297E-007   0.157496743E-001
   0.18434475114481076E-007   0.159984846E-001
   0.18436015814448856E-007   0.162443146E-001
   0.18437556514416635E-007   0.164869372E-001
   0.18439097214384415E-007   0.167262442E-001
   0.18440637914352194E-007   0.169622488E-001
   0.18442178614319973E-007   0.171950497E-001
   0.18443719314287753E-007   0.174247138E-001
   0.18445260014255532E-007   0.176511686E-001
   0.18446800714223312E-007   0.178742874E-001
   0.18448341414191091E-007   0.180939008E-001
   0.18449882114158871E-007   0.183099192E-001
   0.18451422814126650E-007   0.185224209E-001
   0.18452963514094430E-007   0.187314637E-001
   0.18454504214062209E-007   0.189370569E-001
   0.18456044914029988E-007   0.191391222E-001
   0.18457585613997768E-007   0.193375200E-001
   0.18459126313965547E-007   0.195321683E-001
   0.18460667013933327E-007   0.197230522E-001
   0.18462207713901106E-007   0.199102312E-001
   0.18463748413868886E-007   0.200937260E-001
   0.18465289113836665E-007   0.202734955E-001
   0.18466829813804445E-007   0.204494316E-001
   0.18468370513772224E-007   0.206214413E-001
   0.18469911213740003E-007   0.207894798E-001
   0.18471451913707783E-007   0.209535882E-001
   0.18472992613675562E-007   0.211138446E-001
   0.18474533313643342E-007   0.212702770E-001
   0.18476074013611121E-007   0.214227848E-001
   0.18477614713578901E-007   0.215712376E-001
   0.18479155413546680E-007   0.217155069E-001
   0.18480696113514460E-007   0.218555499E-001
   0.18482236813482239E-007   0.219914205E-001
   0.18483777513450018E-007   0.221232753E-001
   0.18485318213417798E-007   0.222511757E-001
   0.18486858913385577E-007   0.223750267E-001
   0.18488399613353357E-007   0.224946439E-001
   0.18489940313321136E-007   0.226098951E-001
   0.18491481013288916E-007   0.227208249E-001
   0.18493021713256695E-007   0.228275023E-001
   0.18494562413224475E-007   0.229300391E-001
   0.18496103113192254E-007   0.230284110E-001
   0.18497643813160033E-007   0.231224932E-001
   0.18499184513127813E-007   0.232121497E-001
   0.18500725213095592E-007   0.232973378E-001
   0.18502265913063372E-007   0.233781412E-001
   0.18503806613031151E-007   0.234546736E-001
   0.18505347312998931E-007   0.235269610E-001
   0.18506888012966710E-007   0.235949438E-001
   0.18508428712934490E-007   0.236585066E-001
   0.18509969412902269E-007   0.237175636E-001
   0.18511510112870048E-007   0.237721354E-001
   0.18513050812837828E-007   0.238223001E-001
   0.18514591512805607E-007   0.238681473E-001
   0.18516132212773387E-007   0.239096899E-001
   0.18517672912741166E-007   0.239467900E-001
   0.18519213612708946E-007   0.239793342E-001
   0.18520754312676725E-007   0.240072887E-001
   0.18522295012644505E-007   0.240307394E-001
   0.18523835712612284E-007   0.240498055E-001
   0.18525376412580064E-007   0.240645502E-001
   0.18526917112547843E-007   0.240749512E-001
   0.18528457812515622E-007   0.240809135E-001
   0.18529998512483402E-007   0.240823366E-001
   0.18531539212451181E-007   0.240792185E-001
   0.18533079912418961E-007   0.240716208E-001
   0.18534620612386740E-007   0.240596440E-001
   0.18536161312354520E-007   0.240433104E-001
   0.18537702012322299E-007   0.240225736E-001
   0.18539242712290079E-007   0.239973553E-001
   0.18540783412257858E-007   0.239676498E-001
   0.18542324112225637E-007   0.239335056E-001
   0.18543864812193417E-007   0.238949601E-001
   0.18545405512161196E-007   0.238520820E-001
   0.18546946212128976E-007   0.238048453E-001
   0.18548486912096755E-007   0.237531643E-001
   0.18550027612064535E-007   0.236970112E-001
   0.18551568312032314E-007   0.236364380E-001
   0.18553109012000094E-007   0.235715508E-001
   0.18554649711967873E-007   0.235024784E-001
   0.18556190411935652E-007   0.234292280E-001
   0.18557731111903432E-007   0.233516954E-001
   0.18559271811871211E-007   0.232697669E-001
   0.18560812511838991E-007   0.231834091E-001
   0.18562353211806770E-007   0.230927300E-001
   0.18563893911774550E-007   0.229978636E-001
   0.18565434611742329E-007   0.228989199E-001
   0.18566975311710109E-007   0.227958709E-001
   0.18568516011677888E-007   0.226886086E-001
   0.18570056711645667E-007   0.225770883E-001
   0.18571597411613447E-007   0.224613454E-001
   0.18573138111581226E-007   0.223415382E-001
   0.18574678811549006E-007   0.222178120E-001
   0.18576219511516785E-007   0.220901594E-001
   0.18577760211484565E-007   0.219584759E-001
   0.18579300911452344E-007   0.218226258E-001
   0.18580841611420124E-007   0.216825865E-001
   0.18582382311387903E-007   0.215385277E-001
   0.18583923011355682E-007   0.213906281E-001
   0.18585463711323462E-007   0.212390348E-001
   0.18587004411291241E-007   0.210837107E-001
   0.18588545111259021E-007   0.209245235E-001
   0.18590085811226800E-007   0.207613707E-001
   0.18591626511194580E-007   0.205942839E-001
   0.18593167211162359E-007   0.204234272E-001
   0.18594707911130139E-007   0.202489644E-001
   0.18596248611097918E-007   0.200709812E-001
   0.18597789311065697E-007   0.198894255E-001
   0.18599330011033477E-007   0.197041929E-001
   0.18600870711001256E-007   0.195152648E-001
   0.18602411410969036E-007   0.193227343E-001
   0.18603952110936815E-007   0.191267487E-001
   0.18605492810904595E-007   0.189273674E-001
   0.18607033510872374E-007   0.187246054E-001
   0.18608574210840154E-007   0.185183845E-001
   0.18610114910807933E-007   0.183087531E-001
   0.18611655610775713E-007   0.180958211E-001
   0.18613196310743492E-007   0.178797208E-001
   0.18614737010711271E-007   0.176605023E-001
   0.18616277710679051E-007   0.174381044E-001
   0.18617818410646830E-007   0.172124412E-001
   0.18619359110614610E-007   0.169835184E-001
   0.18620899810582389E-007   0.167514905E-001
   0.18622440510550169E-007   0.165165290E-001
   0.18623981210517948E-007   0.162787586E-001
   0.18625521910485728E-007   0.160381831E-001
   0.18627062610453507E-007   0.157947317E-001
   0.18628603310421286E-007   0.155483205E-001
   0.18630144010389066E-007   0.152989691E-001
   0.18631684710356845E-007   0.150468228E-001
   0.18633225410324625E-007   0.147920810E-001
   0.18634766110292404E-007   0.145348459E-001
   0.18636306810260184E-007   0.142751113E-001
   0.18637847510227963E-007   0.140128015E-001
   0.18639388210195743E-007   0.137478625E-001
   0.18640928910163522E-007   0.134803355E-001
   0.18642469610131301E-007   0.132103758E-001
   0.18644010310099081E-007   0.129381577E-001
   0.18645551010066860E-007   0.126637947E-001
   0.18647091710034640E-007   0.123872636E-001
   0.18648632410002419E-007   0.121084787E-001
   0.18650173109970199E-007   0.118273795E-001
   0.18651713809937978E-007   0.115440767E-001
   0.18653254509905758E-007   0.112587912E-001
   0.18654795209873537E-007   0.109716794E-001
   0.18656335909841316E-007   0.106827943E-001
   0.18657876609809096E-007   0.103920754E-001
   0.18659417309776875E-007   0.100994166E-001
   0.18660958009744655E-007   0.980483368E-002
   0.18662498709712434E-007   0.950846449E-002
   0.18664039409680214E-007   0.921049714E-002
   0.18665580109647993E-007   0.891104154E-002
   0.18667120809615773E-007   0.861008372E-002
   0.18668661509583552E-007   0.830760598E-002
   0.18670202209551331E-007   0.800358318E-002
   0.18671742909519111E-007   0.769809354E-002
   0.18673283609486890E-007   0.739128515E-002
   0.18674824309454670E-007   0.708332937E-002
   0.18676365009422449E-007   0.677427929E-002
   0.18677905709390229E-007   0.646409485E-002
   0.18679446409358008E-007   0.615274068E-002
   0.18680987109325788E-007   0.584027451E-002
   0.18682527809293567E-007   0.552679924E-002
   0.18684068509261346E-007   0.521245925E-002
   0.18685609209229126E-007   0.489730434E-002
   0.18687149909196905E-007   0.458136015E-002
   0.18688690609164685E-007   0.426462013E-002
   0.18690231309132464E-007   0.394714717E-002
   0.18691772009100244E-007   0.362904463E-002
   0.18693312709068023E-007   0.331042404E-002
   0.18694853409035803E-007   0.299136993E-002
   0.18696394109003582E-007   0.267186435E-002
   0.18697934808971362E-007   0.235190033E-002
   0.18699475508939141E-007   0.203151349E-002
   0.18701016208906920E-007   0.171080581E-002
   0.18702556908874700E-007   0.138991163E-002
   0.18704097608842479E-007   0.106892409E-002
   0.18705638308810259E-007   0.747902144E-003
   0.18707179008778038E-007   0.426853512E-003
   0.18708719708745818E-007   0.105767904E-003
   0.18710260408713597E-007  -0.215318811E-003
