t              SphericalCavity.fdtd_Point probe_Ex_50_25_50.dat
   0.11351629455869094E-007  -0.318303933E-005
   0.11370117451725559E-007  -0.322573078E-005
   0.11388605447582023E-007  -0.302521084E-005
   0.11407093443438487E-007  -0.258564046E-005
   0.11425581439294952E-007  -0.197255326E-005
   0.11444069435151416E-007  -0.128239697E-005
   0.11462557431007880E-007  -0.593121058E-006
   0.11481045426864345E-007   0.646147100E-007
   0.11499533422720809E-007   0.685923737E-006
   0.11518021418577273E-007   0.124210055E-005
   0.11536509414433738E-007   0.166995471E-005
   0.11554997410290202E-007   0.191522759E-005
   0.11573485406146666E-007   0.195840789E-005
   0.11591973402003131E-007   0.179414099E-005
   0.11610461397859595E-007   0.143882437E-005
   0.11628949393716059E-007   0.977072659E-006
   0.11647437389572524E-007   0.533629759E-006
   0.11665925385428988E-007   0.170120671E-006
   0.11684413381285452E-007  -0.120798916E-006
   0.11702901377141917E-007  -0.307272245E-006
   0.11721389372998381E-007  -0.313093324E-006
   0.11739877368854845E-007  -0.150022331E-006
   0.11758365364711310E-007   0.663128503E-007
   0.11776853360567774E-007   0.274870928E-006
   0.11795341356424238E-007   0.525753762E-006
   0.11813829352280703E-007   0.843301791E-006
   0.11832317348137167E-007   0.115584874E-005
   0.11850805343993631E-007   0.139566691E-005
   0.11869293339850095E-007   0.154997360E-005
   0.11887781335706560E-007   0.158576700E-005
   0.11906269331563024E-007   0.143936086E-005
   0.11924757327419488E-007   0.110948054E-005
   0.11943245323275953E-007   0.668113330E-006
   0.11961733319132417E-007   0.165738413E-006
   0.11980221314988881E-007  -0.391072604E-006
   0.11998709310845346E-007  -0.959481326E-006
   0.12017197306701810E-007  -0.143579882E-005
   0.12035685302558274E-007  -0.174750630E-005
   0.12054173298414739E-007  -0.194375639E-005
   0.12072661294271203E-007  -0.215773571E-005
   0.12091149290127667E-007  -0.245088654E-005
   0.12109637285984132E-007  -0.270858118E-005
   0.12128125281840596E-007  -0.274971580E-005
   0.12146613277697060E-007  -0.253949429E-005
   0.12165101273553525E-007  -0.220586116E-005
   0.12183589269409989E-007  -0.183495320E-005
   0.12202077265266453E-007  -0.137439326E-005
   0.12220565261122918E-007  -0.788203522E-006
   0.12239053256979382E-007  -0.184709336E-006
   0.12257541252835846E-007   0.289078798E-006
   0.12276029248692311E-007   0.595941458E-006
   0.12294517244548775E-007   0.793000140E-006
   0.12313005240405239E-007   0.944807198E-006
   0.12331493236261704E-007   0.109608948E-005
   0.12349981232118168E-007   0.125748113E-005
   0.12368469227974632E-007   0.138159817E-005
   0.12386957223831097E-007   0.141403598E-005
   0.12405445219687561E-007   0.138078781E-005
   0.12423933215544025E-007   0.135493849E-005
   0.12442421211400490E-007   0.133545882E-005
   0.12460909207256954E-007   0.125076349E-005
   0.12479397203113418E-007   0.110068709E-005
   0.12497885198969882E-007   0.998931569E-006
   0.12516373194826347E-007   0.102856825E-005
   0.12534861190682811E-007   0.112527073E-005
   0.12553349186539275E-007   0.115077921E-005
   0.12571837182395740E-007   0.103136335E-005
   0.12590325178252204E-007   0.784829695E-006
   0.12608813174108668E-007   0.455315416E-006
   0.12627301169965133E-007   0.692283493E-007
   0.12645789165821597E-007  -0.351350565E-006
   0.12664277161678061E-007  -0.753983841E-006
   0.12682765157534526E-007  -0.105676622E-005
   0.12701253153390990E-007  -0.121593087E-005
   0.12719741149247454E-007  -0.128546969E-005
   0.12738229145103919E-007  -0.135474420E-005
   0.12756717140960383E-007  -0.143134378E-005
   0.12775205136816847E-007  -0.145852857E-005
   0.12793693132673312E-007  -0.143385478E-005
   0.12812181128529776E-007  -0.140233919E-005
   0.12830669124386240E-007  -0.133535048E-005
   0.12849157120242705E-007  -0.113995191E-005
   0.12867645116099169E-007  -0.797058988E-006
   0.12886133111955633E-007  -0.377730515E-006
   0.12904621107812098E-007   0.656405916E-007
   0.12923109103668562E-007   0.502103035E-006
   0.12941597099525026E-007   0.842255474E-006
   0.12960085095381491E-007   0.997742404E-006
   0.12978573091237955E-007   0.101693524E-005
   0.12997061087094419E-007   0.104269418E-005
   0.13015549082950884E-007   0.113755607E-005
   0.13034037078807348E-007   0.124252881E-005
   0.13052525074663812E-007   0.129685725E-005
   0.13071013070520277E-007   0.131822947E-005
   0.13089501066376741E-007   0.136424444E-005
   0.13107989062233205E-007   0.146421087E-005
   0.13126477058089669E-007   0.159451918E-005
   0.13144965053946134E-007   0.170196722E-005
   0.13163453049802598E-007   0.174388947E-005
   0.13181941045659062E-007   0.170348403E-005
   0.13200429041515527E-007   0.158190232E-005
   0.13218917037371991E-007   0.140097040E-005
   0.13237405033228455E-007   0.119569904E-005
   0.13255893029084920E-007   0.965751155E-006
   0.13274381024941384E-007   0.652894585E-006
   0.13292869020797848E-007   0.208948279E-006
   0.13311357016654313E-007  -0.324250550E-006
   0.13329845012510777E-007  -0.824680626E-006
   0.13348333008367241E-007  -0.116275055E-005
   0.13366821004223706E-007  -0.126930956E-005
   0.13385309000080170E-007  -0.117934735E-005
   0.13403796995936634E-007  -0.101568776E-005
   0.13422284991793099E-007  -0.892371020E-006
   0.13440772987649563E-007  -0.831777697E-006
   0.13459260983506027E-007  -0.789607952E-006
   0.13477748979362492E-007  -0.730119552E-006
   0.13496236975218956E-007  -0.655388249E-006
   0.13514724971075420E-007  -0.593982577E-006
   0.13533212966931885E-007  -0.577096444E-006
   0.13551700962788349E-007  -0.602300588E-006
   0.13570188958644813E-007  -0.631650494E-006
   0.13588676954501278E-007  -0.652253561E-006
   0.13607164950357742E-007  -0.702483703E-006
   0.13625652946214206E-007  -0.800309863E-006
   0.13644140942070671E-007  -0.895165101E-006
   0.13662628937927135E-007  -0.940580094E-006
   0.13681116933783599E-007  -0.968863560E-006
   0.13699604929640063E-007  -0.104633182E-005
   0.13718092925496528E-007  -0.119264155E-005
   0.13736580921352992E-007  -0.137720110E-005
   0.13755068917209456E-007  -0.155403905E-005
   0.13773556913065921E-007  -0.167541498E-005
   0.13792044908922385E-007  -0.171342924E-005
   0.13810532904778849E-007  -0.168585450E-005
   0.13829020900635314E-007  -0.161655430E-005
   0.13847508896491778E-007  -0.146360708E-005
   0.13865996892348242E-007  -0.115046964E-005
   0.13884484888204707E-007  -0.690586376E-006
   0.13902972884061171E-007  -0.212214161E-006
   0.13921460879917635E-007   0.181676057E-006
   0.13939948875774100E-007   0.518523336E-006
   0.13958436871630564E-007   0.877119419E-006
   0.13976924867487028E-007   0.126592010E-005
   0.13995412863343493E-007   0.163742754E-005
   0.14013900859199957E-007   0.197121199E-005
   0.14032388855056421E-007   0.227943542E-005
   0.14050876850912886E-007   0.255970122E-005
   0.14069364846769350E-007   0.278085554E-005
   0.14087852842625814E-007   0.288434967E-005
   0.14106340838482279E-007   0.278511698E-005
   0.14124828834338743E-007   0.242771443E-005
   0.14143316830195207E-007   0.187082856E-005
   0.14161804826051672E-007   0.126670466E-005
   0.14180292821908136E-007   0.720300193E-006
   0.14198780817764600E-007   0.198141322E-006
   0.14217268813621065E-007  -0.393453433E-006
   0.14235756809477529E-007  -0.106117807E-005
   0.14254244805333993E-007  -0.169356724E-005
   0.14272732801190458E-007  -0.217343813E-005
   0.14291220797046922E-007  -0.247405706E-005
   0.14309708792903386E-007  -0.262302092E-005
   0.14328196788759850E-007  -0.262601156E-005
   0.14346684784616315E-007  -0.247477851E-005
   0.14365172780472779E-007  -0.218140440E-005
   0.14383660776329243E-007  -0.174663899E-005
   0.14402148772185708E-007  -0.114352235E-005
   0.14420636768042172E-007  -0.395319489E-006
   0.14439124763898636E-007   0.377841673E-006
   0.14457612759755101E-007   0.105483628E-005
   0.14476100755611565E-007   0.162527908E-005
   0.14494588751468029E-007   0.216436729E-005
   0.14513076747324494E-007   0.272292073E-005
   0.14531564743180958E-007   0.326034296E-005
   0.14550052739037422E-007   0.365809592E-005
   0.14568540734893887E-007   0.379142898E-005
   0.14587028730750351E-007   0.360557283E-005
   0.14605516726606815E-007   0.312571729E-005
   0.14624004722463280E-007   0.240957388E-005
   0.14642492718319744E-007   0.152092048E-005
   0.14660980714176208E-007   0.532537001E-006
   0.14679468710032673E-007  -0.483462486E-006
   0.14697956705889137E-007  -0.145637114E-005
   0.14716444701745601E-007  -0.229716397E-005
   0.14734932697602066E-007  -0.292214781E-005
   0.14753420693458530E-007  -0.330926969E-005
   0.14771908689314994E-007  -0.348248864E-005
   0.14790396685171459E-007  -0.344497766E-005
   0.14808884681027923E-007  -0.319023411E-005
   0.14827372676884387E-007  -0.276672336E-005
   0.14845860672740852E-007  -0.225782651E-005
   0.14864348668597316E-007  -0.169702821E-005
   0.14882836664453780E-007  -0.105819731E-005
   0.14901324660310244E-007  -0.336371158E-006
   0.14919812656166709E-007   0.390171181E-006
   0.14938300652023173E-007   0.990248964E-006
   0.14956788647879637E-007   0.138096107E-005
   0.14975276643736102E-007   0.159774163E-005
   0.14993764639592566E-007   0.173986507E-005
   0.15012252635449030E-007   0.185051783E-005
   0.15030740631305495E-007   0.188279955E-005
   0.15049228627161959E-007   0.176409583E-005
   0.15067716623018423E-007   0.144990281E-005
   0.15086204618874888E-007   0.946700879E-006
   0.15104692614731352E-007   0.333659841E-006
   0.15123180610587816E-007  -0.273622277E-006
   0.15141668606444281E-007  -0.825100983E-006
   0.15160156602300745E-007  -0.136350081E-005
   0.15178644598157209E-007  -0.192155994E-005
   0.15197132594013674E-007  -0.243856152E-005
   0.15215620589870138E-007  -0.280354652E-005
   0.15234108585726602E-007  -0.294998995E-005
   0.15252596581583067E-007  -0.289766626E-005
   0.15271084577439531E-007  -0.271337649E-005
   0.15289572573295995E-007  -0.242611759E-005
   0.15308060569152460E-007  -0.200005661E-005
   0.15326548565008924E-007  -0.141861096E-005
   0.15345036560865388E-007  -0.748353614E-006
   0.15363524556721853E-007  -0.585993689E-007
   0.15382012552578317E-007   0.670064708E-006
   0.15400500548434781E-007   0.147536866E-005
   0.15418988544291246E-007   0.228862859E-005
   0.15437476540147710E-007   0.295966038E-005
   0.15455964536004174E-007   0.340007387E-005
   0.15474452531860639E-007   0.366579161E-005
   0.15492940527717103E-007   0.389619845E-005
   0.15511428523573567E-007   0.416035664E-005
   0.15529916519430031E-007   0.435386301E-005
   0.15548404515286496E-007   0.428946578E-005
   0.15566892511142960E-007   0.390409468E-005
   0.15585380506999424E-007   0.331113529E-005
   0.15603868502855889E-007   0.263644847E-005
   0.15622356498712353E-007   0.190020228E-005
   0.15640844494568817E-007   0.109387429E-005
   0.15659332490425282E-007   0.270527721E-006
   0.15677820486281746E-007  -0.501655336E-006
   0.15696308482138210E-007  -0.120706477E-005
   0.15714796477994675E-007  -0.185359045E-005
   0.15733284473851139E-007  -0.241632779E-005
   0.15751772469707603E-007  -0.283856684E-005
   0.15770260465564068E-007  -0.306559059E-005
   0.15788748461420532E-007  -0.307405139E-005
   0.15807236457276996E-007  -0.289230729E-005
   0.15825724453133461E-007  -0.258863543E-005
   0.15844212448989925E-007  -0.222007498E-005
   0.15862700444846389E-007  -0.180064285E-005
   0.15881188440702854E-007  -0.133360186E-005
   0.15899676436559318E-007  -0.858631779E-006
   0.15918164432415782E-007  -0.444229698E-006
   0.15936652428272247E-007  -0.136590785E-006
   0.15955140424128711E-007   0.742884936E-007
   0.15973628419985175E-007   0.246204024E-006
   0.15992116415841640E-007   0.447735317E-006
   0.16010604411698104E-007   0.708808557E-006
   0.16029092407554568E-007   0.987950102E-006
   0.16047580403411033E-007   0.119751155E-005
   0.16066068399267497E-007   0.127604039E-005
   0.16084556395123961E-007   0.122694462E-005
   0.16103044390980426E-007   0.107911046E-005
   0.16121532386836890E-007   0.835126457E-006
   0.16140020382693354E-007   0.484029442E-006
   0.16158508378549818E-007   0.475357353E-007
   0.16176996374406283E-007  -0.421415024E-006
   0.16195484370262747E-007  -0.887030637E-006
   0.16213972366119211E-007  -0.135025027E-005
   0.16232460361975676E-007  -0.180709981E-005
   0.16250948357832140E-007  -0.220273500E-005
   0.16269436353688604E-007  -0.245041178E-005
   0.16287924349545069E-007  -0.250435892E-005
   0.16306412345401533E-007  -0.239691963E-005
   0.16324900341257997E-007  -0.218365631E-005
   0.16343388337114462E-007  -0.186925763E-005
   0.16361876332970926E-007  -0.143018497E-005
   0.16380364328827390E-007  -0.905258844E-006
   0.16398852324683855E-007  -0.400263559E-006
   0.16417340320540319E-007   0.237209861E-007
   0.16435828316396783E-007   0.415327605E-006
   0.16454316312253248E-007   0.856266524E-006
   0.16472804308109712E-007   0.136454560E-005
   0.16491292303966176E-007   0.189655771E-005
   0.16509780299822641E-007   0.239550809E-005
   0.16528268295679105E-007   0.281728308E-005
   0.16546756291535569E-007   0.315475177E-005
   0.16565244287392034E-007   0.343999909E-005
   0.16583732283248498E-007   0.366833774E-005
   0.16602220279104962E-007   0.373699208E-005
   0.16620708274961427E-007   0.354036229E-005
   0.16639196270817891E-007   0.311562485E-005
   0.16657684266674355E-007   0.260387083E-005
   0.16676172262530820E-007   0.207005905E-005
   0.16694660258387284E-007   0.145625131E-005
   0.16713148254243748E-007   0.724769563E-006
   0.16731636250100212E-007  -0.469133283E-007
   0.16750124245956677E-007  -0.755916062E-006
   0.16768612241813141E-007  -0.138794383E-005
   0.16787100237669605E-007  -0.197628287E-005
   0.16805588233526070E-007  -0.248569972E-005
   0.16824076229382534E-007  -0.282064661E-005
   0.16842564225238998E-007  -0.294806296E-005
   0.16861052221095463E-007  -0.292931531E-005
   0.16879540216951927E-007  -0.281399616E-005
   0.16898028212808391E-007  -0.258968134E-005
   0.16916516208664856E-007  -0.226028669E-005
   0.16935004204521320E-007  -0.187818227E-005
   0.16953492200377784E-007  -0.147068158E-005
   0.16971980196234249E-007  -0.103266507E-005
   0.16990468192090713E-007  -0.609401866E-006
   0.17008956187947177E-007  -0.276802922E-006
   0.17027444183803642E-007  -0.240201814E-007
   0.17045932179660106E-007   0.233394388E-006
   0.17064420175516570E-007   0.510351356E-006
   0.17082908171373035E-007   0.722493553E-006
   0.17101396167229499E-007   0.803609737E-006
   0.17119884163085963E-007   0.762130185E-006
   0.17138372158942428E-007   0.619697971E-006
   0.17156860154798892E-007   0.377364586E-006
   0.17175348150655356E-007   0.613253803E-007
   0.17193836146511821E-007  -0.255175195E-006
   0.17212324142368285E-007  -0.513214445E-006
   0.17230812138224749E-007  -0.738485141E-006
   0.17249300134081214E-007  -0.101425928E-005
   0.17267788129937678E-007  -0.136330300E-005
   0.17286276125794142E-007  -0.168082397E-005
   0.17304764121650607E-007  -0.182174722E-005
   0.17323252117507071E-007  -0.174527861E-005
   0.17341740113363535E-007  -0.153743463E-005
   0.17360228109219999E-007  -0.128495049E-005
   0.17378716105076464E-007  -0.953289600E-006
   0.17397204100932928E-007  -0.429990109E-006
   0.17415692096789392E-007   0.285556894E-006
   0.17434180092645857E-007   0.988387569E-006
   0.17452668088502321E-007   0.145538775E-005
   0.17471156084358785E-007   0.169578107E-005
   0.17489644080215250E-007   0.188849401E-005
   0.17508132076071714E-007   0.209610107E-005
   0.17526620071928178E-007   0.221630739E-005
   0.17545108067784643E-007   0.222246331E-005
   0.17563596063641107E-007   0.224489327E-005
   0.17582084059497571E-007   0.234487152E-005
   0.17600572055354036E-007   0.237967311E-005
   0.17619060051210500E-007   0.218669197E-005
   0.17637548047066964E-007   0.178409857E-005
   0.17656036042923429E-007   0.131092941E-005
   0.17674524038779893E-007   0.867515382E-006
