t              TwoCables.fdtd_Probe_Start_Ez_10_25_10.dat
   0.92750138060322673E-009  -0.106285606E+003
   0.92904208057100618E-009  -0.107407997E+003
   0.93058278053878563E-009  -0.108535797E+003
   0.93212348050656507E-009  -0.109668922E+003
   0.93366418047434452E-009  -0.110807297E+003
   0.93520488044212396E-009  -0.111950836E+003
   0.93674558040990341E-009  -0.113099464E+003
   0.93828628037768286E-009  -0.114253098E+003
   0.93982698034546230E-009  -0.115411644E+003
   0.94136768031324175E-009  -0.116575012E+003
   0.94290838028102120E-009  -0.117743118E+003
   0.94444908024880064E-009  -0.118915871E+003
   0.94598978021658009E-009  -0.120093170E+003
   0.94753048018435954E-009  -0.121274918E+003
   0.94907118015213898E-009  -0.122461021E+003
   0.95061188011991843E-009  -0.123651382E+003
   0.95215258008769788E-009  -0.124845901E+003
   0.95369328005547732E-009  -0.126044472E+003
   0.95523398002325677E-009  -0.127246994E+003
   0.95677467999103621E-009  -0.128453369E+003
   0.95831537995881566E-009  -0.129663483E+003
   0.95985607992659511E-009  -0.130877213E+003
   0.96139677989437455E-009  -0.132094467E+003
   0.96293747986215400E-009  -0.133315125E+003
   0.96447817982993345E-009  -0.134539062E+003
   0.96601887979771289E-009  -0.135766174E+003
   0.96755957976549234E-009  -0.136996353E+003
   0.96910027973327179E-009  -0.138229462E+003
   0.97064097970105123E-009  -0.139465393E+003
   0.97218167966883068E-009  -0.140704025E+003
   0.97372237963661012E-009  -0.141945236E+003
   0.97526307960438957E-009  -0.143188889E+003
   0.97680377957216902E-009  -0.144434860E+003
   0.97834447953994846E-009  -0.145683014E+003
   0.97988517950772791E-009  -0.146933228E+003
   0.98142587947550736E-009  -0.148185379E+003
   0.98296657944328680E-009  -0.149439316E+003
   0.98450727941106625E-009  -0.150694916E+003
   0.98604797937884570E-009  -0.151952026E+003
   0.98758867934662514E-009  -0.153210541E+003
   0.98912937931440459E-009  -0.154470306E+003
   0.99067007928218404E-009  -0.155731201E+003
   0.99221077924996348E-009  -0.156993057E+003
   0.99375147921774293E-009  -0.158255737E+003
   0.99529217918552237E-009  -0.159519104E+003
   0.99683287915330182E-009  -0.160783005E+003
   0.99837357912108127E-009  -0.162047287E+003
   0.99991427908886071E-009  -0.163311813E+003
   0.10014549790566402E-008  -0.164576431E+003
   0.10029956790244196E-008  -0.165841003E+003
   0.10045363789921991E-008  -0.167105377E+003
   0.10060770789599785E-008  -0.168369385E+003
   0.10076177789277579E-008  -0.169632889E+003
   0.10091584788955374E-008  -0.170895721E+003
   0.10106991788633168E-008  -0.172157700E+003
   0.10122398788310963E-008  -0.173418716E+003
   0.10137805787988757E-008  -0.174678604E+003
   0.10153212787666552E-008  -0.175937210E+003
   0.10168619787344346E-008  -0.177194366E+003
   0.10184026787022141E-008  -0.178449890E+003
   0.10199433786699935E-008  -0.179703644E+003
   0.10214840786377730E-008  -0.180955444E+003
   0.10230247786055524E-008  -0.182205154E+003
   0.10245654785733319E-008  -0.183452591E+003
   0.10261061785411113E-008  -0.184697601E+003
   0.10276468785088907E-008  -0.185940033E+003
   0.10291875784766702E-008  -0.187179703E+003
   0.10307282784444496E-008  -0.188416458E+003
   0.10322689784122291E-008  -0.189650116E+003
   0.10338096783800085E-008  -0.190880508E+003
   0.10353503783477880E-008  -0.192107483E+003
   0.10368910783155674E-008  -0.193330856E+003
   0.10384317782833469E-008  -0.194550476E+003
   0.10399724782511263E-008  -0.195766174E+003
   0.10415131782189058E-008  -0.196977768E+003
   0.10430538781866852E-008  -0.198185089E+003
   0.10445945781544647E-008  -0.199387970E+003
   0.10461352781222441E-008  -0.200586227E+003
   0.10476759780900236E-008  -0.201779709E+003
   0.10492166780578030E-008  -0.202968246E+003
   0.10507573780255824E-008  -0.204151657E+003
   0.10522980779933619E-008  -0.205329773E+003
   0.10538387779611413E-008  -0.206502411E+003
   0.10553794779289208E-008  -0.207669418E+003
   0.10569201778967002E-008  -0.208830643E+003
   0.10584608778644797E-008  -0.209985886E+003
   0.10600015778322591E-008  -0.211134995E+003
   0.10615422778000386E-008  -0.212277771E+003
   0.10630829777678180E-008  -0.213414047E+003
   0.10646236777355975E-008  -0.214543671E+003
   0.10661643777033769E-008  -0.215666473E+003
   0.10677050776711564E-008  -0.216782272E+003
   0.10692457776389358E-008  -0.217890900E+003
   0.10707864776067152E-008  -0.218992188E+003
   0.10723271775744947E-008  -0.220085999E+003
   0.10738678775422741E-008  -0.221172134E+003
   0.10754085775100536E-008  -0.222250427E+003
   0.10769492774778330E-008  -0.223320724E+003
   0.10784899774456125E-008  -0.224382843E+003
   0.10800306774133919E-008  -0.225436630E+003
   0.10815713773811714E-008  -0.226481918E+003
   0.10831120773489508E-008  -0.227518539E+003
   0.10846527773167303E-008  -0.228546326E+003
   0.10861934772845097E-008  -0.229565125E+003
   0.10877341772522892E-008  -0.230574768E+003
   0.10892748772200686E-008  -0.231575119E+003
   0.10908155771878481E-008  -0.232566010E+003
   0.10923562771556275E-008  -0.233547272E+003
   0.10938969771234069E-008  -0.234518738E+003
   0.10954376770911864E-008  -0.235480255E+003
   0.10969783770589658E-008  -0.236431671E+003
   0.10985190770267453E-008  -0.237372849E+003
   0.11000597769945247E-008  -0.238303604E+003
   0.11016004769623042E-008  -0.239223816E+003
   0.11031411769300836E-008  -0.240133316E+003
   0.11046818768978631E-008  -0.241031982E+003
   0.11062225768656425E-008  -0.241919647E+003
   0.11077632768334220E-008  -0.242796158E+003
   0.11093039768012014E-008  -0.243661362E+003
   0.11108446767689809E-008  -0.244515137E+003
   0.11123853767367603E-008  -0.245357330E+003
   0.11139260767045397E-008  -0.246187805E+003
   0.11154667766723192E-008  -0.247006424E+003
   0.11170074766400986E-008  -0.247813049E+003
   0.11185481766078781E-008  -0.248607544E+003
   0.11200888765756575E-008  -0.249389786E+003
   0.11216295765434370E-008  -0.250159637E+003
   0.11231702765112164E-008  -0.250916977E+003
   0.11247109764789959E-008  -0.251661667E+003
   0.11262516764467753E-008  -0.252393570E+003
   0.11277923764145548E-008  -0.253112579E+003
   0.11293330763823342E-008  -0.253818558E+003
   0.11308737763501137E-008  -0.254511383E+003
   0.11324144763178931E-008  -0.255190948E+003
   0.11339551762856726E-008  -0.255857132E+003
   0.11354958762534520E-008  -0.256509857E+003
   0.11370365762212314E-008  -0.257148956E+003
   0.11385772761890109E-008  -0.257774353E+003
   0.11401179761567903E-008  -0.258385925E+003
   0.11416586761245698E-008  -0.258983582E+003
   0.11431993760923492E-008  -0.259567200E+003
   0.11447400760601287E-008  -0.260136688E+003
   0.11462807760279081E-008  -0.260691956E+003
   0.11478214759956876E-008  -0.261232880E+003
   0.11493621759634670E-008  -0.261759369E+003
   0.11509028759312465E-008  -0.262271362E+003
   0.11524435758990259E-008  -0.262768768E+003
   0.11539842758668054E-008  -0.263251465E+003
   0.11555249758345848E-008  -0.263719421E+003
   0.11570656758023642E-008  -0.264172516E+003
   0.11586063757701437E-008  -0.264610687E+003
   0.11601470757379231E-008  -0.265033813E+003
   0.11616877757057026E-008  -0.265441864E+003
   0.11632284756734820E-008  -0.265834778E+003
   0.11647691756412615E-008  -0.266212463E+003
   0.11663098756090409E-008  -0.266574860E+003
   0.11678505755768204E-008  -0.266921906E+003
   0.11693912755445998E-008  -0.267253540E+003
   0.11709319755123793E-008  -0.267569702E+003
   0.11724726754801587E-008  -0.267870331E+003
   0.11740133754479382E-008  -0.268155365E+003
   0.11755540754157176E-008  -0.268424774E+003
   0.11770947753834970E-008  -0.268678497E+003
   0.11786354753512765E-008  -0.268916473E+003
   0.11801761753190559E-008  -0.269138702E+003
   0.11817168752868354E-008  -0.269345123E+003
   0.11832575752546148E-008  -0.269535706E+003
   0.11847982752223943E-008  -0.269710449E+003
   0.11863389751901737E-008  -0.269869263E+003
   0.11878796751579532E-008  -0.270012146E+003
   0.11894203751257326E-008  -0.270139038E+003
   0.11909610750935121E-008  -0.270249939E+003
   0.11925017750612915E-008  -0.270344849E+003
   0.11940424750290710E-008  -0.270423737E+003
   0.11955831749968504E-008  -0.270486572E+003
   0.11971238749646299E-008  -0.270533386E+003
   0.11986645749324093E-008  -0.270564148E+003
   0.12002052749001887E-008  -0.270578857E+003
   0.12017459748679682E-008  -0.270577484E+003
   0.12032866748357476E-008  -0.270560059E+003
   0.12048273748035271E-008  -0.270526581E+003
   0.12063680747713065E-008  -0.270477051E+003
   0.12079087747390860E-008  -0.270411469E+003
   0.12094494747068654E-008  -0.270329865E+003
   0.12109901746746449E-008  -0.270232239E+003
   0.12125308746424243E-008  -0.270118622E+003
   0.12140715746102038E-008  -0.269989014E+003
   0.12156122745779832E-008  -0.269843445E+003
   0.12171529745457627E-008  -0.269681946E+003
   0.12186936745135421E-008  -0.269504547E+003
   0.12202343744813215E-008  -0.269311279E+003
   0.12217750744491010E-008  -0.269102173E+003
   0.12233157744168804E-008  -0.268877289E+003
   0.12248564743846599E-008  -0.268636658E+003
   0.12263971743524393E-008  -0.268380310E+003
   0.12279378743202188E-008  -0.268108276E+003
   0.12294785742879982E-008  -0.267820618E+003
   0.12310192742557777E-008  -0.267517395E+003
   0.12325599742235571E-008  -0.267198639E+003
   0.12341006741913366E-008  -0.266864441E+003
   0.12356413741591160E-008  -0.266514862E+003
   0.12371820741268955E-008  -0.266149933E+003
   0.12387227740946749E-008  -0.265769714E+003
   0.12402634740624544E-008  -0.265374268E+003
   0.12418041740302338E-008  -0.264963684E+003
   0.12433448739980132E-008  -0.264538055E+003
   0.12448855739657927E-008  -0.264097443E+003
   0.12464262739335721E-008  -0.263641937E+003
   0.12479669739013516E-008  -0.263171600E+003
   0.12495076738691310E-008  -0.262686493E+003
   0.12510483738369105E-008  -0.262186737E+003
   0.12525890738046899E-008  -0.261672363E+003
   0.12541297737724694E-008  -0.261143494E+003
   0.12556704737402488E-008  -0.260600250E+003
   0.12572111737080283E-008  -0.260042725E+003
   0.12587518736758077E-008  -0.259470978E+003
   0.12602925736435872E-008  -0.258885132E+003
   0.12618332736113666E-008  -0.258285248E+003
   0.12633739735791460E-008  -0.257671478E+003
   0.12649146735469255E-008  -0.257043915E+003
   0.12664553735147049E-008  -0.256402679E+003
   0.12679960734824844E-008  -0.255747879E+003
   0.12695367734502638E-008  -0.255079605E+003
   0.12710774734180433E-008  -0.254397995E+003
   0.12726181733858227E-008  -0.253703140E+003
   0.12741588733536022E-008  -0.252995148E+003
   0.12756995733213816E-008  -0.252274170E+003
   0.12772402732891611E-008  -0.251540329E+003
   0.12787809732569405E-008  -0.250793732E+003
   0.12803216732247200E-008  -0.250034531E+003
   0.12818623731924994E-008  -0.249262848E+003
   0.12834030731602789E-008  -0.248478806E+003
   0.12849437731280583E-008  -0.247682526E+003
   0.12864844730958377E-008  -0.246874146E+003
   0.12880251730636172E-008  -0.246053802E+003
   0.12895658730313966E-008  -0.245221634E+003
   0.12911065729991761E-008  -0.244377792E+003
   0.12926472729669555E-008  -0.243522400E+003
   0.12941879729347350E-008  -0.242655609E+003
   0.12957286729025144E-008  -0.241777573E+003
   0.12972693728702939E-008  -0.240888428E+003
   0.12988100728380733E-008  -0.239988312E+003
   0.13003507728058528E-008  -0.239077377E+003
   0.13018914727736322E-008  -0.238155762E+003
   0.13034321727414117E-008  -0.237223633E+003
   0.13049728727091911E-008  -0.236281128E+003
   0.13065135726769705E-008  -0.235328400E+003
   0.13080542726447500E-008  -0.234365616E+003
   0.13095949726125294E-008  -0.233392944E+003
   0.13111356725803089E-008  -0.232410522E+003
   0.13126763725480883E-008  -0.231418503E+003
   0.13142170725158678E-008  -0.230417068E+003
   0.13157577724836472E-008  -0.229406357E+003
   0.13172984724514267E-008  -0.228386520E+003
   0.13188391724192061E-008  -0.227357742E+003
   0.13203798723869856E-008  -0.226320190E+003
   0.13219205723547650E-008  -0.225274017E+003
   0.13234612723225445E-008  -0.224219376E+003
   0.13250019722903239E-008  -0.223156418E+003
   0.13265426722581034E-008  -0.222085327E+003
   0.13280833722258828E-008  -0.221006271E+003
   0.13296240721936622E-008  -0.219919418E+003
   0.13311647721614417E-008  -0.218824951E+003
   0.13327054721292211E-008  -0.217723022E+003
   0.13342461720970006E-008  -0.216613815E+003
   0.13357868720647800E-008  -0.215497482E+003
   0.13373275720325595E-008  -0.214374176E+003
   0.13388682720003389E-008  -0.213244080E+003
   0.13404089719681184E-008  -0.212107361E+003
   0.13419496719358978E-008  -0.210964203E+003
   0.13434903719036773E-008  -0.209814758E+003
   0.13450310718714567E-008  -0.208659210E+003
   0.13465717718392362E-008  -0.207497742E+003
   0.13481124718070156E-008  -0.206330505E+003
   0.13496531717747950E-008  -0.205157669E+003
   0.13511938717425745E-008  -0.203979401E+003
   0.13527345717103539E-008  -0.202795868E+003
   0.13542752716781334E-008  -0.201607254E+003
   0.13558159716459128E-008  -0.200413742E+003
   0.13573566716136923E-008  -0.199215500E+003
   0.13588973715814717E-008  -0.198012680E+003
   0.13604380715492512E-008  -0.196805466E+003
   0.13619787715170306E-008  -0.195594025E+003
   0.13635194714848101E-008  -0.194378510E+003
   0.13650601714525895E-008  -0.193159103E+003
   0.13666008714203690E-008  -0.191935959E+003
   0.13681415713881484E-008  -0.190709259E+003
   0.13696822713559278E-008  -0.189479187E+003
   0.13712229713237073E-008  -0.188245880E+003
   0.13727636712914867E-008  -0.187009521E+003
   0.13743043712592662E-008  -0.185770279E+003
   0.13758450712270456E-008  -0.184528336E+003
   0.13773857711948251E-008  -0.183283844E+003
   0.13789264711626045E-008  -0.182036957E+003
   0.13804671711303840E-008  -0.180787827E+003
   0.13820078710981634E-008  -0.179536652E+003
   0.13835485710659429E-008  -0.178283569E+003
   0.13850892710337223E-008  -0.177028732E+003
   0.13866299710015018E-008  -0.175772308E+003
   0.13881706709692812E-008  -0.174514481E+003
   0.13897113709370607E-008  -0.173255402E+003
   0.13912520709048401E-008  -0.171995209E+003
   0.13927927708726195E-008  -0.170734070E+003
   0.13943334708403990E-008  -0.169472153E+003
   0.13958741708081784E-008  -0.168209610E+003
   0.13974148707759579E-008  -0.166946564E+003
   0.13989555707437373E-008  -0.165683212E+003
   0.14004962707115168E-008  -0.164419693E+003
   0.14020369706792962E-008  -0.163156143E+003
   0.14035776706470757E-008  -0.161892715E+003
   0.14051183706148551E-008  -0.160629562E+003
   0.14066590705826346E-008  -0.159366837E+003
   0.14081997705504140E-008  -0.158104675E+003
   0.14097404705181935E-008  -0.156843231E+003
   0.14112811704859729E-008  -0.155582626E+003
   0.14128218704537523E-008  -0.154323013E+003
   0.14143625704215318E-008  -0.153064545E+003
   0.14159032703893112E-008  -0.151807358E+003
   0.14174439703570907E-008  -0.150551590E+003
   0.14189846703248701E-008  -0.149297394E+003
   0.14205253702926496E-008  -0.148044907E+003
   0.14220660702604290E-008  -0.146794235E+003
   0.14236067702282085E-008  -0.145545517E+003
   0.14251474701959879E-008  -0.144298859E+003
   0.14266881701637674E-008  -0.143054398E+003
   0.14282288701315468E-008  -0.141812286E+003
   0.14297695700993263E-008  -0.140572647E+003
   0.14313102700671057E-008  -0.139335617E+003
   0.14328509700348852E-008  -0.138101303E+003
   0.14343916700026646E-008  -0.136869827E+003
   0.14359323699704440E-008  -0.135641312E+003
   0.14374730699382235E-008  -0.134415894E+003
   0.14390137699060029E-008  -0.133193665E+003
   0.14405544698737824E-008  -0.131974747E+003
   0.14420951698415618E-008  -0.130759262E+003
   0.14436358698093413E-008  -0.129547287E+003
   0.14451765697771207E-008  -0.128338959E+003
   0.14467172697449002E-008  -0.127134377E+003
   0.14482579697126796E-008  -0.125933662E+003
   0.14497986696804591E-008  -0.124736923E+003
   0.14513393696482385E-008  -0.123544266E+003
   0.14528800696160180E-008  -0.122355782E+003
   0.14544207695837974E-008  -0.121171562E+003
   0.14559614695515768E-008  -0.119991714E+003
   0.14575021695193563E-008  -0.118816338E+003
   0.14590428694871357E-008  -0.117645523E+003
   0.14605835694549152E-008  -0.116479362E+003
   0.14621242694226946E-008  -0.115317955E+003
   0.14636649693904741E-008  -0.114161377E+003
   0.14652056693582535E-008  -0.113009720E+003
   0.14667463693260330E-008  -0.111863068E+003
   0.14682870692938124E-008  -0.110721512E+003
   0.14698277692615919E-008  -0.109585144E+003
   0.14713684692293713E-008  -0.108454041E+003
   0.14729091691971508E-008  -0.107328270E+003
